SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
Tµn Phong V©n QuyÒn		1328		0	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	2	0	400	0	0	0	0	7	273	-1	1	1	11	0	0	0		0	0	0	2160	2160	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\firofworld.lua	forbit_attack	yuenan8hao	missle_hitcount	yuenan8hao	skill_desc	yuenan8hao																																					
§o¹n NguyÖt	hç trî bŞ ®éng 	1329	1008	3	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	3	0	0	0	0	0	0	6	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\firofworld.lua	autoattackskill	yuenan9hao	skill_desc	yuenan9hao																																							
phiÕn	hç trî bŞ ®éng 	1330		2	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				11	0	0	2	0	440	0	0	0	0	6	275	-1	1	1	11	-1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1334	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\firofworld.lua	fatallystrike_p	yuenan9_duzhu		yuenan9_duzhu																																							
T©m Tinh Thøc	hç trî bŞ ®éng 	1331	1008	3	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\firofworld.lua	autoreplyskill	yuenan10hao		yuenan10hao																																							
V« Ng·	hç trî bŞ ®éng 	1332		2	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				45	0	0	2	0	440	0	0	0	0	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\firofworld.lua	meleedamagereturn_p	yuenan10_duzhu	rangedamagereturn_p	yuenan10_duzhu																																							
Ô½ÄÏ9¸¨Öú1	hç trî bŞ ®éng 	1334		2	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				11	0	0	2	0	440	0	0	0	0	6	275	-1	1	1	11	-1	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1335	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\firofworld.lua	fatallystrike_p	yuenan9_duzhu		yuenan9_duzhu																																							
Ô½ÄÏ9¸¨Öú2	hç trî bŞ ®éng 	1335		2	\spr\Ui\skill\Òøµ¶ÉäÔÂ.spr				11	0	0	2	0	440	0	0	0	0	6	275	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\firofworld.lua	fatallystrike_p	yuenan9_duzhu		yuenan9_duzhu																																							
Vò Uy ThuËt (trïng sinh 6)	Hç trî bŞ ®éng	1336	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\waigong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	vitality_v	vn_translife4th																																							\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
Nh­îc Thñy ThuËt (trïng sinh 6)	Hç trî bŞ ®éng	1337	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\neigong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	energy_v	vn_translife4th																																							\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
TrÊn S¬n ThuËt (trïng sinh 6)	Hç trî bŞ ®éng	1338	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\liliang_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	strength_v	vn_translife4th																																							\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
Yªn Ba ThuËt (trïng sinh 6)	Hç trî bŞ ®éng	1339	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\shenfa_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	dexterity_v	vn_translife4th																																							\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
Tr­êng Sinh ThuËt (trïng sinh 6)	Hç trî bŞ ®éng	1340	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\shengming_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	lifemax_v	vn_translife4th	lifemax_yan_v	vn_translife4th																																					\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
B¸ H¶i ThuËt (trïng sinh 6)	Hç trî bŞ ®éng	1341	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\neili_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	manamax_v	vn_translife4th	manamax_yan_v	vn_translife4th																																					\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
ThÇn TuÖ ThuËt(trïng sinh 6)	Hç trî bŞ ®éng	1342	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\mingzhong_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	attackratingenhance_v	vn_translife4th																																							\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
Truy C¶nh ThuËt (trïng sinh 6)	Hç trî bŞ ®éng	1343	503	3	\spr\Ui\¼¼ÄÜÍ¼±ê\shanbi_4th.spr				0	0	0	3	0	0	0	0	0	5	7	0	-1	0	0	14	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\translife4th.lua	adddefense_v	vn_translife4th																																							\script\skill\translife_6\skilllvlup.lua	KÜ n¨ng trïng sinh lÇn thø 6 cã thÓ n©ng cao thuéc tİnh cña b¶n th©n.	
2013¹ãÖİÓ¢ĞÛ¾ÛÊ×		1345		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_ty_jin.spr				171	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	pioneer																																									
Ô½ÄÏÖØ»÷Ğ§¹û	chñ ®éng hç trî 	1346	100	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_43.spr		\sound\skill\sound_k005.wav		41	3	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\blackgod.lua																																											
³¬¼¶¶Ï»ê´Ì	C«ng kİch ngo¹i c«ng  	1386	100	1	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_41.spr		\sound\skill\sound_k005.wav	0	0	0	0	2	1	400	5	1	5	1	11	224	-1	1	0	9	0	1	0		0	2	0	360	360	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	35	0	32		5					0	0	0	-1	1	\script\skill\special\boss_superskill.lua	physicsenhance_p	boss_duanhun	stun_p	boss_duanhun	deadlystrike_p	boss_duanhun	missle_speed_v	boss_duanhun	skill_attackradius	boss_duanhun	skill_cost_v	boss_duanhun	skill_param1_v	boss_duanhun	skill_param2_v	boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		boss_duanhun		BOSS×¨ÓÃ³¬¼¶¶Ï»ê´Ì£¬¸ßÉËº¦CD20Ãë	
³¬¼¶´ó³ËÈçÀ´Öä	hç trî bŞ ®éng 	1387	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_120.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\boss_superskill.lua	poisondamagereturn_p	dachengrulaizhou	returnskill_p	dachengrulaizhou	autoreplyskill	dachengrulaizhou	skill_skillexp_v	dachengrulaizhou																																		BOSS×¨ÓÃ³¬¼¶´ó³ËÈçÀ´Öä£¬·´µ¯×çÖä80%£¬´¥·¢55¼¶Ê¨×Óºğ100%Ñ£ÔÎ1Ãë	
³¬¼¶ÎŞĞÎ¹Æ	Vßng trßn  hç trî c«ng kİch	1388	600	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	2	1	2	0	600	0	0	0	3	7	1349	-1	1	0	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\boss_superskill.lua	poisondamage_v	jianzhong_gu	fastwalkrun_p	jianzhong_gu	colddamage_v	jianzhong_gu																																				ÉËº¦¹â»·£¬·¶Î§600Âë£¬20¼¶Ã¿°ëÃë100µã¶¾ÉË	
³¬¼¶ÎŞĞÎ¹Æ×Óµ¯		1389		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	2	0	2	0	180	0	0	0	3	7	314	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_superskill.lua	poisondamage_v	jianzhong_gu	fastwalkrun_p	jianzhong_gu	colddamage_v	jianzhong_gu																																					
³¬¼¶ÂÒ»·»÷	C«ng kİch néi c«ng 	1390	304	0	\spr\Ui\skill\ÎåĞĞÏİÚå.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	405	-1	1	1	11	1	0	0		0	0	0	360	360	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1351	0	0	1	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_superskill.lua	firedamage_v	luanhuan_ji	poisondamage_v	luanhuan_ji	physicsdamage_v	luanhuan_ji	colddamage_v	luanhuan_ji	lightingdamage_v	luanhuan_ji	stun_p	luanhuan_ji	skill_cost_v	luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji	\script\skill\lvlup_luanhuan_ji.lua	³¬¼¶ÂÒ»·»÷£¬´ó·¶Î§£¨DmgRange=3£©¸ßÉËº¦£¬CD20Ãë	
³¬¼¶ÂÒ»·»÷±¬Õ¨	C«ng kİch néi c«ng 	1391		0			\sound\skill\ÎåÀ×Õı·¨m.wav	\sound\skill\ÎåÀ×Õı·¨f.wav	0	0	0	2	0	0	0	3	5	3	6	406	-1	4	1	11	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30	-2	1	10	0	0		0					0	0	0	-1	1	\script\skill\special\boss_superskill.lua	firedamage_v	luanhuan_ji	poisondamage_v	luanhuan_ji	physicsdamage_v	luanhuan_ji	colddamage_v	luanhuan_ji	lightingdamage_v	luanhuan_ji	stun_p	luanhuan_ji	skill_cost_v	luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		³¬¼¶ÂÒ»·»÷±¬Õ¨	
³¬¼¶±ÕÔÂ·÷³¾	Vßng trßn  håi phôc thuéc tİnh	1392	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_120.spr				55	2	1	2	0	180	0	0	0	2	7	1353	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\boss_superskill.lua	fastwalkrun_p	emei120	lifereplenish_v	emei120	manareplenish_v	emei120	allres_p	emei120	lifemax_p	emei120	lifemax_yan_p	emei120	fasthitrecover_v	emei120	fasthitrecover_yan_v	emei120	fatallystrikeres_p	emei120																								BOSS×¨ÓÃ³¬¼¶±ÕÔÂ·÷³¾£¬Ë«±¶Ğ§¹û	
³¬¼¶±ÕÔÂ·÷³¾×Ó¼¼ÄÜ	Vßng s¸ng	1393		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_01.spr				55	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_superskill.lua	fastwalkrun_p	emei120	lifereplenish_v	emei120	manareplenish_v	emei120	allres_p	emei120	lifemax_p	emei120	lifemax_yan_p	emei120	fasthitrecover_v	emei120	fasthitrecover_yan_v	emei120	fatallystrikeres_p	emei120																									
³¬¼¶¿ºÁúÓĞ»Ú	C«ng kİch néi c«ng 	1394	702	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_41.spr	\spr\skill\ÌìÈÌ\mag_bz_huo3_±¬Õ¨Ğ§¹û.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	4	2	48	-1	8	1	11	0	0	5		0	0	0	360	360	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	1	0	0	3		1					0	0	0	3	1	\script\skill\special\boss_superskill.lua	firedamage_v	kanglong_youhui	addskilldamage1	kanglong_youhui	missle_speed_v	kanglong_youhui	skill_attackradius	kanglong_youhui	skill_cost_v	kanglong_youhui	seriesdamage_p	kanglong_youhui	skill_param1_v	kanglong_youhui	skill_misslenum_v	kanglong_youhui	addskilldamage2	kanglong_youhui	addskilldamage3	kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		kanglong_youhui		BOSS×¨ÓÃ³¬¼¶¿ºÁúÓĞ»Ú£¬¸ßÉËº¦£¬CD20Ãë	
³¬¼¶ÁÒ»ğÇéÌì	C«ng kİch néi c«ng 	1395	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_21.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	72	0	1	5	4	3	56	-1	16	1	11	0	0	5		0	0	0	360	360	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	3	0	0	0	0		0					0	0	0	3	1	\script\skill\special\boss_superskill.lua	seriesdamage_p	liehuo_qingtian	firedamage_v	liehuo_qingtian	addskilldamage1	liehuo_qingtian	missle_speed_v	liehuo_qingtian	skill_attackradius	liehuo_qingtian	skill_cost_v	liehuo_qingtian	physicsenhance_p	liehuo_qingtian	addskilldamage2	liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		liehuo_qingtian		BOSS×¨ÓÃ£¬¸ßÉËº¦£¬cd20Ãë	
³¬¼¶³öÓÙ²»È¾	chñ ®éng hç trî 	1396	1009	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_120.spr				122	4	0	2	0	0	0	0	0	5	7	274	-1	1	1	11	-1	0	0		0	0	0	180	180	0	0	0	1	1	0	0	0	0	0	1	738	0	0	0	0	0	0	0	1	20	-2	0	0	0	1		0					0	0	1	-1	1	\script\skill\special\boss_superskill.lua	skill_cost_v	wudang120	missle_missrate	wudang120	skill_mintimepercastonhorse_v	wudang120	skill_mintimepercast_v	wudang120	skill_desc	wudang120	skill_skillexp_v	wudang120	ignorenegativestate_p	wudang120																												Ã¿10Ãëboss»áÊÍ·ÅÒ»´Î£¬¸ÅÂÊ100%	
³¬¼¶ÆúĞÄ·û	Chñ ®éng hç trî chiÕn ®Êu	1397	1000	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_kl_33.spr				0	0	0	0	0	440	0	0	0	5	6	410	-1	1	1	11	0	0	2		0	0	0	360	360	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_superskill.lua	stun_p	qixin_fu	skill_cost_v	qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		qixin_fu		À¥ÂØ½ø½×·¨Êõ£¬¹¥»÷ÖÂÔÎ¶ÔÊÖ¡£BOSS×¨ÓÃCD20Ãë	
³¬¼¶ÂŞººÕó	Vßng trßn  hç trî chiÕn ®Êu	1398	205	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr				45	2	1	2	0	180	0	0	0	1	7	1359	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\boss_superskill.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		BOSSÓÃ£¬ÉËº¦·´µ¯65%	
³¬¼¶ÂŞººÕó×Óµ¯		1399		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	45	2	0	2	0	180	0	0	0	1	3	92	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\boss_superskill.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		"TuyÖt kü trËn ph¸p, gióp ®ång ®éi t¨ng hiÖu qu¶ chiÕn ®Êu"	
³¬¼¶ÎüĞÇ÷Ê	hç trî bŞ ®éng 	1400	1008	3	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_120.spr				0	0	0	3	0	0	0	0	0	1	7	0	-1	0	0	0	0	0	0		0	0	0	360	360	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\boss_superskill.lua	autoattackskill	wudu120	skill_desc	wudu120	skill_skillexp_v	wudu120																																				BOSSÓÃ£¬Íæ¼ÒÊ§È¥100%ÄÚÁ¦£¬20ÃëCD	
³¬¼¶±Ìº£³±Éú	C«ng kİch néi c«ng 	1401	602	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_41.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k010.wav	0	0	0	0	0	72	0	0	0	2	7	10	-1	1	1	11	1	0	0		0	0	0	360	360	0	0	1	0	0	0	0	0	1	0	1	112	0	0	0	0	0	0	0	1	20	-2	1	0	0	0		0					0	0	0	2	1	\script\skill\special\boss_superskill.lua	physicsdamage_v	bihai_chaosheng	colddamage_v	bihai_chaosheng	addskilldamage1	bihai_chaosheng	skill_cost_v	bihai_chaosheng	addskilldamage2	bihai_chaosheng	seriesdamage_p	bihai_chaosheng	addskilldamage3	bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		bihai_chaosheng		´äÑÌË«µ¶µÄ¸ß¼¶ÕĞÊı£¬»À·¢ÎŞÊı±ùÁèÉËº¦µĞÈË¡£CD20Ãë	
³¬¼¶°ô´ò¶ñ¹·	C«ng kİch ngo¹i c«ng  	1402	701	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_31.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k004.wav	\sound\skill\sound_k009.wav	0	0	0	0	0	72	0	0	5	4	3	47	-1	16	1	11	0	0	5		0	0	0	360	360	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	2	1	0	0	0		0					0	0	0	3	1	\script\skill\special\boss_superskill.lua	physicsenhance_p	bangda_egou	firedamage_v	bangda_egou	addskilldamage1	bangda_egou	missle_speed_v	bangda_egou	skill_attackradius	bangda_egou	skill_cost_v	bangda_egou	seriesdamage_p	bangda_egou	addskilldamage2	bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		bangda_egou		Ø¤°ïµÄ¸ß¼¶Îä¹¦£¬±ä»¯¾«Ãî¡£BOSS×¨ÓÃ20ÃëCDËæ»ú¸ÅÂÊ	
³¬¼¶½£·É¾ªÌì	C«ng kİch néi c«ng 	1403	901	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wa_22.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	2	0	400	0	0	0	5	6	411	-1	2	1	11	0	0	5		0	0	0	360	360	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	0	1	0	0	0		0					0	0	0	4	1	\script\skill\special\boss_superskill.lua	physicsenhance_p	jianfei_jingtian	lightingdamage_v	jianfei_jingtian	addskilldamage1	jianfei_jingtian	skill_attackradius	jianfei_jingtian	skill_cost_v	jianfei_jingtian	seriesdamage_p	jianfei_jingtian	addskilldamage2	jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		jianfei_jingtian		BOSSÓÃ£¬·¶Î§X2£¬ÃëÉ±ÉËº¦	
