SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc	
tianchi»ú¹Ø	C«ng kİch néi c«ng 	1000	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	1000	0	1	5	4	3	305	-1	8	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	fatallystrike_p	tianchijiguan	lifereplenish_v	tianchijiguan	manareplenish_v	tianchijiguan	firedamage_v	tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		"§¸nh ra 8 qu¶ cÇu cã tèc ®é h¬i chËm nh­ng ®é s¸t th­¬ng cùc cao, ®ång thêi sau mét kho¶ng thêi gian sÏ ph¸t næ."	
tianchi3²ã	C«ng kİch néi c«ng 	1001	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	5	4	3	303	-1	1	1	11	20	0	0		0	0	0	216	216	1	0	1	0	0	0	0	0	1	0	0	0	1	1002	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	fatallystrike_p	tianchi	lifereplenish_v	tianchi	manareplenish_v	tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		Phi tiªu sÏ tù ®éng phãng ra bèn phİa	
tianchi3²ã×Ó¼¼ÄÜ	C«ng kİch néi c«ng 	1002	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	800	0	1	5	4	3	304	-1	4	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	fatallystrike_p	tianchi	lifereplenish_v	tianchi	manareplenish_v	tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		ÃÍÅ£×¨ÓÃÎä¹¦¡£	
Ìì³Øboss	C«ng kİch néi c«ng 	1006	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	10	4	3	293	-1	1	1	11	20	0	0		0	0	0	2160	2160	1	0	1	0	0	0	0	0	1	0	0	0	1	1007	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	tianchiboss	firedamage_v	tianchiboss	poisondamage_v	tianchiboss	physicsdamage_v	tianchiboss	colddamage_v	tianchiboss	lightingdamage_v	tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		tianchiboss		Phi tiªu sÏ tù ®éng phãng ra bèn phİa	
Ìì³Øboss×Ó¼¼ÄÜ	C«ng kİch néi c«ng 	1007	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	1	5	4	3	294	-1	4	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	tianchibosszidan	firedamage_v	tianchibosszidan	poisondamage_v	tianchibosszidan	physicsdamage_v	tianchibosszidan	colddamage_v	tianchibosszidan	lightingdamage_v	tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		tianchibosszidan		ÃÍÅ£×¨ÓÃÎä¹¦¡£	
Áú¾ÅÌì±äÉí¼¼ÄÜ	C«ng kİch néi c«ng 	1015		0	\spr\Ui\skill\ÌìµØÎŞ¼¶.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	0	0	0	0	0	0	0	800	0	1	5	4	3	309	-1	8	1	11	20	0	0		0	0	0	2160	2160	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1016	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu			
Áú¾ÅÌì±äÉí¼¼ÄÜ×Óµ¯	C«ng kİch néi c«ng 	1016	801	0	\spr\Ui\skill\ÌìµØÎŞ¼¶.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	800	0	0	0	3	6	310	-1	1	1	11	20	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu			
¾øÉ±XºÅ¼¼ÄÜ	C«ng kİch néi c«ng 	1017	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	1000	0	2	20	4	3	295	-1	3	1	11	20	0	0		0	0	0	180	180	1	0	1	0	0	0	0	0	1	0	0	0	1	1018	10	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		SÏ phãng ra 3 viªn l­u tinh vµ lµ c¹m bÉy	
¿ñÅ£Ö®Å­5minCD	C«ng kİch néi c«ng 	1033	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	291	-1	8	1	11	20	0	0		0	0	0	5400	5400	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	934	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		"§¸nh ra 8 qu¶ cÇu cã tèc ®é h¬i chËm nh­ng ®é s¸t th­¬ng cùc cao, ®ång thêi sau mét kho¶ng thêi gian sÏ ph¸t næ."	
ÃÍÅ£Ç¿Ï®5minCD	C«ng kİch néi c«ng 	1034	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	10	4	3	293	-1	1	1	11	20	0	0		0	0	0	5400	5400	1	0	1	0	0	0	0	0	1	0	0	0	1	936	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Phi tiªu sÏ tù ®éng phãng ra bèn phİa	
Ğ¡Å£Á÷ĞÇµ¯5minCD	C«ng kİch néi c«ng 	1035	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	20	4	3	295	-1	3	1	11	20	0	0		0	0	0	5400	5400	1	0	1	0	0	0	0	0	1	0	0	0	1	938	10	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		SÏ phãng ra 3 viªn l­u tinh vµ lµ c¹m bÉy	
ÂŞººÕóNPC¹²Ïí	Vßng trßn  hç trî chiÕn ®Êu	1036	205	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr				45	2	1	2	0	180	0	0	0	1	7	1037	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\luohanzhen.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		C«ng thñ toµn diÖn. Ph¶n ®ßn s¸t th­¬ng rÊt hiÖu nghiÖm.	
ÂŞººÕó×Óµ¯NPC¹²Ïí		1037		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	45	2	0	2	0	180	0	0	0	1	3	92	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\luohanzhen.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		"TuyÖt kü trËn ph¸p, gióp ®ång ®éi t¨ng hiÖu qu¶ chiÕn ®Êu"	
La H¸n TrËn	Vßng trßn  hç trî chiÕn ®Êu	1043	205	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr				45	2	1	2	0	180	0	0	0	1	7	1044	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\gaojifantan.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		C«ng thñ toµn diÖn. Ph¶n ®ßn s¸t th­¬ng rÊt hiÖu nghiÖm.	
ÂŞººÕó×Óµ¯NPC¹²Ïí		1044		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	45	2	0	2	0	180	0	0	0	1	3	92	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\gaojifantan.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		C«ng thñ toµn diÖn. Ph¶n ®ßn s¸t th­¬ng rÊt hiÖu nghiÖm.	
ÖÜÉí±ù½üÉí1	C«ng kİch néi c«ng 	1135	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	20	0	0		0	0	0	1080	1080	0	0	1	0	0	0	0	0	1	0	1	1139	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		100	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu			
ÖÜÉí±ù½üÉí2	C«ng kİch néi c«ng 	1139	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	20	0	10		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1140	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		200	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu			
ÖÜÉí±ù½üÉí3	C«ng kİch néi c«ng 	1140	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	20	0	15		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1141	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		300	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu			
ÖÜÉí±ù½üÉí4	C«ng kİch néi c«ng 	1141	304	0	\spr\Ui\skill\À×»÷Êõ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	0	0	3	3	384	-1	8	1	11	0	0	20		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	1	0	0	0		400	0				0	0	0	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu			
ÃÍ°²Ğ¡ÕĞ	C«ng kİch ngo¹i c«ng  	1173		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k009.wav	0	0	0	0	0	600	0	0	0	2	6	9	-1	1	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	1	1	0	0	1	0	0	0				0	0	0	2	1	\script\skill\npc\chunniu.lua	fatallystrike_p	tianchi	lifereplenish_v	tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		Phi tiªu sÏ tù ®éng phãng ra bèn phİa	
Ñ£ÔÎÊØÎÀ¼¼ÄÜ	Chñ ®éng hç trî chiÕn ®Êu	1208		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_bm_01.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr			0	0	0	0	0	440	0	0	0	0	6	392	-1	0	0	11	0	0	5		0	0	0	9	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	20	-2	0	0	0	0		0					0	0	0	4	1	\script\skill\npc\tongcastlenpc.lua	stun_p	npcstun	lightingdamage_v	npcstun																																							
±ù¶³ÊØÎÀ¹â»·	±ù¶³¹â»·	1209		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_22.spr				39	2	1	2	0	400	0	0	0	0	7	390	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	0	2	1	\script\skill\npc\tongcastlenpc.lua	coldenhance_p	npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1		npccolden1			
±ù¶³ÊØÎÀËÄÏóÍ¬¹é	C«ng kİch néi c«ng 	1210	502	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_11.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	\sound\skill\sound_k007.wav	0	0	0	0	0	400	0	1	0	0	6	101	-1	1	1	11	1	0	5		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	243	0	0	0	0	0	0	0	0	20	-2	0	0	0	20	0	0	0				0	0	0	-1	1	\script\skill\npc\randomtask_npc.lua	colddamage_v	npccolden	freezetimereduce_p	npccolden																																							
´Èº½ÊØÎÀ¹â»·	Vßng trßn  håi phôc thuéc tİnh	1211	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_32.spr				40	2	1	2	0	180	0	0	0	2	7	207	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\tongcastlenpc.lua	lifereplenish_v	cihang_shouwei																																									
»ğÇ½ÊØÎÀ¼¼ÄÜ	C«ng kİch néi c«ng 	1212	802	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tr_07.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	5	5	4	0	399	-1	10	1	11	0	0	5		0	0	0	36	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	1	0	0	64		0					0	0	0	3	1	\script\skill\npc\tongcastlenpc.lua	firedamage_v	huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei		huoqiang_shouwei			
Áéµû¼¼ÄÜ	C«ng kİch ngo¹i c«ng  	1213		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_cy_31.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr		\sound\skill\sound_k009.wav	0	0	0	0	0	600	0	0	0	2	6	9	-1	1	1	11	0	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	20	-2	1	0	0	1	0	0	0				0	0	0	2	1	\script\skill\npc\°ï»á³Ç±¤npc.lua	fatallystrike_p	boss_zhengduo	lifereplenish_v	boss_zhengduo	colddamage_v	boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo		boss_zhengduo			
èÉµû¼¼ÄÜ	C«ng kİch ngo¹i c«ng  	1214	701	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_11.spr		\sound\skill\sound_k002.wav	\sound\skill\sound_k007.wav	0	0	0	0	0	400	0	0	0	4	1	45	-1	1	1	11	0	0	5		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	20	2	0	0	0	0		0					0	0	0	3	1	\script\skill\npc\°ï»á³Ç±¤npc.lua	physicsenhance_p	boss_xiaodie	firedamage_v	boss_xiaodie	missle_speed_v	boss_xiaodie	skill_attackradius	boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie		boss_xiaodie			
ÃÔµû¼¼ÄÜ	C«ng kİch néi c«ng 	1215	801	0	\spr\Ui\skill\ÌìµØÎŞ¼¶.spr	\spr\skill\À¥ÂØ\kl_16_Ä§·¨Ê©·Å.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	600	0	0	0	3	6	181	-1	1	1	11	20	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\°ï»á³Ç±¤npc.lua	lightingdamage_v	boss_midie		boss_midie		boss_midie		boss_midie		boss_midie		boss_midie		boss_midie		boss_midie		boss_midie		boss_midie																							
µÆµû´óÕĞÒõ²ÜµØ×¦	C«ng kİch néi c«ng 	1216	402	0	\spr\Ui\¼¼ÄÜÍ¼±ê\150\icon_sk_150_wu_01.spr	\spr\skill\Îå¶¾½Ì\wdu_13_Ä§·¨Ê©·Å.spr	\sound\skill\Ììî¸µØÉ·ÊÖm.wav	\sound\skill\Ììî¸µØÉ·ÊÖf.wav	0	0	0	0	0	420	0	4	5	0	3	400	-1	16	1	11	20	0	0		0	0	0	540	540	0	0	1	0	0	0	0	0	1	0	1	1217	0	0	0	0	0	1	1219	0	20	-2	0	0	0	0		300					0	0	0	-1	1	\script\skill\npc\°ï»á³Ç±¤npc.lua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		yincao_dizhua		µÆµû±ØÉ±¼¼£¬ÕÙ»½Òõ²ÜµØ¸®µÄ¹íÊÖ£¬´¥Õß±ØËÀ£¬ĞèÒª¾¡¿ìÌÓÀë	
