SourceIndex	IndexKind	SourceRoot	RelativePath	Directory	FileName	Extension	IsLua	IsTextConfig	SizeBytes	Sha256
398	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/41/head.lua	config/41	head.lua	lua	1	0	296	96674f89e89ff96715991e70a460e3511c17c30fdb3bc537af52d0504ca74149
399	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/41/registe.lua	config/41	registe.lua	lua	1	0	301	d798b442d2fb8e885f559a67cf0e0a1f6e2622599422753504adacc7dd49c528
400	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/41/update_xunzhang.lua	config/41	update_xunzhang.lua	lua	1	0	5121	a9abb3a40a3b3e0730b3ef62dc6d4c3a1276e092c293919bf0b17c9bce1d3096
401	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/41/variables.lua	config/41	variables.lua	lua	1	0	878	884494be4e83c117a33fd148d3ab3c6d66263dad853db2d22c4d4ae6ac9a367a
402	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/42/config.lua	config/42	config.lua	lua	1	0	1118	d53ddc1321e7b72f821bc08c5062a464008cd1bfe1d45a5aa263e4cf5aa1d845
403	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/42/extend.lua	config/42	extend.lua	lua	1	0	3957	7e1e90af13ec5520bdb23151c516ff690d83bc543780221ff53ddd1323736fa2
404	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/42/head.lua	config/42	head.lua	lua	1	0	296	608c32579bafb17c3e442022d9f9e004fa4b47f4ac62004958c445a7f0433e4e
405	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/42/registe.lua	config/42	registe.lua	lua	1	0	301	344aab5bbac4959404fb11dbb6474e20c29b96e86f57e12e224f311b27240dc5
406	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/42/variables.lua	config/42	variables.lua	lua	1	0	116	7932f1702e27832abf707ee7e102e1fd63d65b0462aee3722044f771b7554316
407	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/44/config.lua	config/44	config.lua	lua	1	0	3513	5bfe4c6d3ddbe8dbfdc7cf687abcf1f43f8e6e7379ba50844833e04bb357e1ef
408	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/44/head.lua	config/44	head.lua	lua	1	0	351	cc2c3dd84ab8cc9bd37d086234f43c604b978766e5c141c3a46d3da9ea432e1f
409	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/44/registe.lua	config/44	registe.lua	lua	1	0	301	338c88aa4b96fc460c6882e7f5546a19df90fc03a5ba55403686c1ba3f2675da
410	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/44/variables.lua	config/44	variables.lua	lua	1	0	541	51160c1c0ddaee344332c62c8172563b169bc4aa3536fc95633b4959ce303071
411	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/45/config.lua	config/45	config.lua	lua	1	0	91937	1df7cb6827fc4d0fe3d5c6914b162dc6854f1a908a48e63a6978c4db50ae5539
412	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/45/head.lua	config/45	head.lua	lua	1	0	331	9b4d335b8819f62bd367d5a3b5431be48dc02f0a035f3ba2ba98f4e267896389
413	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/45/registe.lua	config/45	registe.lua	lua	1	0	301	6a646c3f8ec07890397a1f92d5c319367c980fe0ed1ba8ff0469a2cbd498392d
414	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/45/variables.lua	config/45	variables.lua	lua	1	0	216	7d4e5cadac1be62e42808872b76e0a2a5b4eb78715a15c2df5c04cbaac6a0736
415	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/46/config.lua	config/46	config.lua	lua	1	0	11461	cf0e72224377f70124989453f0cda104c42765404a31c76813d55e6cc59a6f6d
416	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/46/head.lua	config/46	head.lua	lua	1	0	296	c9eefc58ea0e9abb33bf19c5b0a968b4e86dcbcb0cf7d1c92b7891a3438fff1a
417	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/46/registe.lua	config/46	registe.lua	lua	1	0	301	68c48e0d5012280f4b74119080fb4014dc7459d6977ec5cc698e708543e039b5
418	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/46/variables.lua	config/46	variables.lua	lua	1	0	203	2011d5ff2e2d676701f53ff22143977e2489b09620fc5814cd4c4e19a9dc7d9c
419	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/47/config.lua	config/47	config.lua	lua	1	0	7164	370417c33ca7eb85416241a269be63231cb6acc2ba5cb4aab2665a32aa51a016
420	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/47/head.lua	config/47	head.lua	lua	1	0	287	8945da7b778fd550a9a67abea0a56845dc2e04e0b949d8b75d6d268af6f8ae3a
421	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/47/registe.lua	config/47	registe.lua	lua	1	0	301	9561f64de27a3baf5b1a9542e7d0f199b18e0b69aba07cc0d600d9df88d449a8
422	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/47/variables.lua	config/47	variables.lua	lua	1	0	203	2011d5ff2e2d676701f53ff22143977e2489b09620fc5814cd4c4e19a9dc7d9c
423	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/5/config.lua	config/5	config.lua	lua	1	0	6238	142ca247eece55363207bfc66afce86b2d12a4c8641ce7c86098a833b3ef24a2
424	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/5/head.lua	config/5	head.lua	lua	1	0	313	765bdd75f76646b99f5285ec8e3d2c7083e36f51063c396550e79732634da387
425	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/5/registe.lua	config/5	registe.lua	lua	1	0	299	2865aa01e2b140e20ceb642c70529b58acdd87b4855566dfe2e1a29d48c2d746
426	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/500/config.lua	config/500	config.lua	lua	1	0	2725	3d74d1ad5262d8b6f037d00582c1cd0131186cc85e56df7a8ce3794e44f6c4e2
427	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/500/head.lua	config/500	head.lua	lua	1	0	275	5126e1ce0fcd171353c7557e1d7c0946ec85034b4d284b47af1221bdb2967c11
428	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/500/registe.lua	config/500	registe.lua	lua	1	0	303	92a1007d514b3cd2a7d8ff13d1faf0f7466fbe2924bdf2cab12b757c0a5c9dcf
429	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/500/variables.lua	config/500	variables.lua	lua	1	0	1762	b1a1f953d62de7d466728c588063b07a4fa26abc7b376e7111da23ffc93df6ca
430	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/6/config.lua	config/6	config.lua	lua	1	0	1806	69c32e73cf2e860714f3ba697eccf870bd634e60a6b59f6c9794339b4e0fbe1e
431	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/6/head.lua	config/6	head.lua	lua	1	0	297	62fc526e780d4135bf207c6c969f2854cbd32dbb2a647ff4b69adf0909ddb47f
432	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/6/registe.lua	config/6	registe.lua	lua	1	0	299	aa77988980145ed322f6a412c14b034f54ba0056bc408384e19dfd7d953e2be5
433	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/7/config.lua	config/7	config.lua	lua	1	0	9310	096b280dce857d660d5cbd9e65266a1a00d099f8ab6f82a92fcba44b46840b31
434	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/8/config.lua	config/8	config.lua	lua	1	0	1496	923ca32b902137bc1ed872e4b1f8af8612902bc3d3f89427c6169213a5326d03
435	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/8/head.lua	config/8	head.lua	lua	1	0	317	08fd6e8957980989df79b1f881b339c5c772de10d86777071712a1e423831341
436	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/8/registe.lua	config/8	registe.lua	lua	1	0	299	c437295fe8c9ac1f202422966e6567db2ad3219e99e21571c43140be4ee524ed
437	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/801/config.lua	config/801	config.lua	lua	1	0	550	94f3edd0973d6d1611a2daa592581dbcbafaccd2cbedf01b70038d947d109b2e
438	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/801/head.lua	config/801	head.lua	lua	1	0	502	dec9b6ec52d4e2b3b0985461b173fd4633bea0ed10b2a640bb3a12760b827da6
439	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/801/registe.lua	config/801	registe.lua	lua	1	0	303	5eb09732925988a734e83e855fed18d37f3ca82ade8e81ed984ce934b22526a2
440	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/86/config.lua	config/86	config.lua	lua	1	0	11237	f911a5ce712981c63a715f6a1e586b747258f5874b68ce492e5a1ebe41716d73
441	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/86/head.lua	config/86	head.lua	lua	1	0	296	a9b0db062ffc4df637e54c8a6e733a1930ecbbae85445bfa056320728e5dc5c6
442	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/86/registe.lua	config/86	registe.lua	lua	1	0	301	06a5e4e09b3ecf4102f78997695f240cad7576270fa0d120c2b846b254c5278b
443	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/86/variables.lua	config/86	variables.lua	lua	1	0	203	2011d5ff2e2d676701f53ff22143977e2489b09620fc5814cd4c4e19a9dc7d9c
444	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/88/config.lua	config/88	config.lua	lua	1	0	18970	383f9b7386ef93d46dcf3cd6b6bb821a28d30b253abb00630397a174f994d5e7
445	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/88/head.lua	config/88	head.lua	lua	1	0	287	b9c55823454675087376fe0f5b0205ec4ed6899332f4fcd66b24b51d28ebfbdd
446	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/88/registe.lua	config/88	registe.lua	lua	1	0	294	47ac5968c770982e806a6788b313f4e16bcbac12fc29a0a4134e6e4a6b5b1cf5
447	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/88/variables.lua	config/88	variables.lua	lua	1	0	206	5455132346ae1222555d14cd73fd2d60e288ba17f4e79a50099c3862302d4d31
448	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/89/config.lua	config/89	config.lua	lua	1	0	11284	ac1d9c220f993f89c5c644afe90516b22076c5d83904264c422aa2e5733d665c
449	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/89/head.lua	config/89	head.lua	lua	1	0	296	a1032790743b2b3bf0a504537baf96ddc6df652cd1d36fc4736d90b3ba3ac70e
450	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/89/registe.lua	config/89	registe.lua	lua	1	0	301	b0cc31af067a5623b4eb58d04c404d0e4d2d76cac69284580999ab9839968eb0
451	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/89/variables.lua	config/89	variables.lua	lua	1	0	203	2011d5ff2e2d676701f53ff22143977e2489b09620fc5814cd4c4e19a9dc7d9c
452	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9/config.lua	config/9	config.lua	lua	1	0	4631	ce8e7eb567dca27031f99e96da977800a2b6d6195454692416fe4c4a4b93a25a
453	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9/head.lua	config/9	head.lua	lua	1	0	284	cca27790a5e161e940be64437314a1649f10f6568e773cda90dc3801a80bd9a8
454	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9/registe.lua	config/9	registe.lua	lua	1	0	299	ce79fcd9c31eed5100a4827bc4c6eab2fc36ae906bba99e3286292eaf920aa85
455	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9999/config.lua	config/9999	config.lua	lua	1	0	3957	ff24fca2f6c0057729f4a1508d6b51f6eafefe9542c6d8e1980f1f5c20d8a02c
456	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9999/extend.lua	config/9999	extend.lua	lua	1	0	719	31c2ce32f9a14eba6508b1430deb29a7ce5cf5d3d73b5bf656299d1a9f96fbb1
457	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9999/head.lua	config/9999	head.lua	lua	1	0	278	db57b178db9f9269b1f4b43b47c00e8248503912dc3b541d385231426ddfbb5f
458	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9999/registe.lua	config/9999	registe.lua	lua	1	0	305	07c3d55bf6b434ac6a1e2a335bfd4948f2996b316621bc99b4b85211d9a30dea
459	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/9999/variables.lua	config/9999	variables.lua	lua	1	0	160	0dda2e6b4af48af9eab2d1bd6dc7b591f52d08b264ba6ae0ac06747f0f4dc1cf
460	source	Server 6.0/server/home_jxser/server1/script/activitysys	config/variables.lua	config	variables.lua	lua	1	0	1360	3e6a88d20d4fd10abb1b5b9c4f9d21aaf5f8e725bbcb58b3e96a4de936c9cf8d
461	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/chuanguan.lua	detailtype	chuanguan.lua	lua	1	0	635	7897069ccfbea500a47824f91b7279841a39b8fc70f0a409b19c87d4a76c07ef
462	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/clickfeature.lua--	detailtype	clickfeature.lua--	lua--	0	0	820	d3c5a02753c4577cbbbc613f7f8fd9f284c0f43e4e906bc857331ce1d5341fe3
463	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/clickitem.lua--	detailtype	clickitem.lua--	lua--	0	0	817	d7683d9f3762934c47ed21f39eeaf8bb8838fd230e904817227819c50ec9de89
464	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/clicknpc.lua	detailtype	clicknpc.lua	lua	1	0	819	46c82bdb26fdb6eead0428d4dcbf767f1fbaecbdae655dbf5e989c1770ac1cb8
465	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/createcompose.lua	detailtype	createcompose.lua	lua	1	0	3504	fd06527ab6bb18f92e79532ccd17c6c78cf04c180baa64362ea5603639e1fe9d
466	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/createdialog.lua	detailtype	createdialog.lua	lua	1	0	1103	87d2ff080e217719b58b0f8e7b566300c4e17d748df4431ed0709983d275a217
467	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/finishicangbaotu.lua	detailtype	finishicangbaotu.lua	lua	1	0	351	df17389dc6c0cea2e7b03342b6d4688e33b649f771f992654d8625f21fb2e4a9
468	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/finishifenglingdu.lua	detailtype	finishifenglingdu.lua	lua	1	0	539	f2bf4bd0702108b39698c18571762e4cc300f42c882a2cc73ffd3c0bf62a4c2f
469	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/finishiyesou.lua	detailtype	finishiyesou.lua	lua	1	0	527	6a2b692ec7dc2772208f13bd3e6b4d77c0f426a49dc1a237950259dd687eb020
470	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/finishkillerboss.lua	detailtype	finishkillerboss.lua	lua	1	0	1167	0cfeef7f58a1b5da67e5555060471e173b127df17d7638320ea282d58cfeba48
471	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/finishmail.lua	detailtype	finishmail.lua	lua	1	0	946	ac4aa9d63110f169169009de51faa98079596189648c888dc1b54986c10ccc64
472	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/finishsongjin.lua	detailtype	finishsongjin.lua	lua	1	0	1245	e7a3784a824c123fe8e09e122ee2199b9b2a319eeb9bae1f6c0655f9796dcaaa
473	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/itemscript.lua	detailtype	itemscript.lua	lua	1	0	1473	025f8a4335308e4a762e6611c65213d60674cfa4c6a746a4d70b073aa528c193
474	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/leagueresult.lua	detailtype	leagueresult.lua	lua	1	0	742	b281ba8f3f1c404088096616752177500cb8cb3d33f281a5b7b05999eda91804
475	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/login.lua	detailtype	login.lua	lua	1	0	352	97606ab24766195a6293b41fa1893225e7d2972a0426b70ea8145a7972164387
476	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/npcdeath.lua	detailtype	npcdeath.lua	lua	1	0	115	c689d565d96e8bebe368a481d33e0e32e10869764490ec71ac2b7ebfce4ec2cd
477	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/serverstart.lua	detailtype	serverstart.lua	lua	1	0	114	a7e2c662f89805e3e730ce9e12ba52182b823c6941619f526fbf8dc052a8ac10
478	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/signup_chuangguan.lua	detailtype	signup_chuangguan.lua	lua	1	0	504	6046dd9ad36a10fbde8184d076d35fdf6bd73f4b5acd38796a255405d4771c7b
479	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/signup_songjin.lua	detailtype	signup_songjin.lua	lua	1	0	516	a4405643a6ae3f9430891d48f34ef39132686ce0d5bcebff10adda18f91411d4
480	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/signup_ydbz.lua	detailtype	signup_ydbz.lua	lua	1	0	424	3498efd3e2404a6c11fce9215a8e998559765e3ce02fad15ff775cc5147a18a2
481	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/vngfinishvlmc.lua	detailtype	vngfinishvlmc.lua	lua	1	0	486	7364ff2b149c9c0f91bfbc46294571a1e3bb2b360e5fe2b7298e06bffe217092
482	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/vngfldcollectitem.lua	detailtype	vngfldcollectitem.lua	lua	1	0	349	4f0b2687b14b8bca819703723521a702508e32649f02415263eeb111c19dfa2f
483	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/yandibaozangchuangguan.lua	detailtype	yandibaozangchuangguan.lua	lua	1	0	447	65c6febf4afed0fe3cd624c84369de6feae8635690d57c57b22cdebcc27100f7
484	source	Server 6.0/server/home_jxser/server1/script/activitysys	detailtype/yandibaozangmaxboss.lua	detailtype	yandibaozangmaxboss.lua	lua	1	0	267	122354a1c98a8362faeab2fd9ca92889d694cecc0302673892d7bc4b215af427
485	source	Server 6.0/server/home_jxser/server1/script/activitysys	functionlib.lua		functionlib.lua	lua	1	0	8376	3faee1745b31607670a6e59b894908f539676302194573b7b7362e3e7a9ab251
486	source	Server 6.0/server/home_jxser/server1/script/activitysys	g_activity.lua		g_activity.lua	lua	1	0	2613	a3a7e26e3bdfb432efaca3463d57d8eaf59274793a97c886a5a58fc6a304869a
487	source	Server 6.0/server/home_jxser/server1/script/activitysys	g_itemuse.lua		g_itemuse.lua	lua	1	0	953	fefa5a5402b9c4fcdfb560d349b9a86b6ad7c2de73baeeeda63673df40801541
488	source	Server 6.0/server/home_jxser/server1/script/activitysys	g_npcdeath.lua		g_npcdeath.lua	lua	1	0	7131	d232369fe4c54600f58d47cd58769d1ef40f4bc69efc791933a487171b4625c8
489	source	Server 6.0/server/home_jxser/server1/script/activitysys	g_npcdeath.original.lua		g_npcdeath.original.lua	lua	1	0	3146	c5420e17e9fb4b12c94d7842babe5505d4aa8b262db1ed2dc22718431b593714
490	source	Server 6.0/server/home_jxser/server1/script/activitysys	g_npcdeath_goc.lua		g_npcdeath_goc.lua	lua	1	0	3518	06edb5b499bd4055648cb4c9696e9c9a1c5aa705d562a6589a229b0c77d39975
491	source	Server 6.0/server/home_jxser/server1/script/activitysys	itemuse.lua		itemuse.lua	lua	1	0	628	b21ce96a3b58b9ef260ea7e25ae23c2329632f50757dc05381492c9e9357a717
492	source	Server 6.0/server/home_jxser/server1/script/activitysys	ladderfunlib.lua		ladderfunlib.lua	lua	1	0	1940	bd948f32fa0dd84d0cede76b646048937740978a9c7ebbd08b08da89b89d62b5
493	source	Server 6.0/server/home_jxser/server1/script/activitysys	npcdailog.lua		npcdailog.lua	lua	1	0	989	0a0eee13d4e6dca7e5a788e6820c39b6bea10bbd7bae44810f2deea1b61a55a6
494	source	Server 6.0/server/home_jxser/server1/script/activitysys	npcfunlib.lua		npcfunlib.lua	lua	1	0	7158	c2c0f41528d78450fc85595882f31f04d0a3e0eaec4d32a3250dab6f5154fe52
495	source	Server 6.0/server/home_jxser/server1/script/activitysys	npctimer.lua		npctimer.lua	lua	1	0	2127	168f03a2a2b5e568e852d827fb5a23952b432878f428f52b067f7b88b86907bd
496	source	Server 6.0/server/home_jxser/server1/script/activitysys	playerfunlib.lua		playerfunlib.lua	lua	1	0	14450	9b828a23016c005eed2b6a709e45b9fe9643c8517fa4bb5c73bfd4f73fe6b5a5
