# VLTK Mobile — PC script/global source index
# Source of truth: /var/www/jx-pc/01_tinh_kiem_source/source/00.src-tinh-kiem/bin/Server/Server/script/global
# Directory rows preserve PC subdirectories; file rows preserve size/sha256. No Lua runtime semantics are claimed.
SourceIndex	EntryKind	SourceRoot	RelativePath	Directory	FileName	Extension	IsLua	SizeBytes	Sha256
405	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thanhthi/laman.lua	pgaming/npc/hieuthuoc/thanhthi	laman.lua	lua	1	914	73f890a22a17af1cee24e2abaf9ef5ac2d0b2572dd6e9be1bfc22c03b057f0c0
406	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thanhthi/phuongtuong.lua	pgaming/npc/hieuthuoc/thanhthi	phuongtuong.lua	lua	1	1222	72ed7e77fa3ee7aa87a76b465bb36826860be217be9d0bb0d4d57703dbabfb7d
407	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thanhthi/thanhdo.lua	pgaming/npc/hieuthuoc/thanhthi	thanhdo.lua	lua	1	1152	6276ee812bc9c9cce84813a1a3247748e645666226554eb37b137ee401bece6b
408	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thanhthi/tuongduong.lua	pgaming/npc/hieuthuoc/thanhthi	tuongduong.lua	lua	1	2923	9ea368ed1b0f0bdd87c61efe7affc8ca9f9041090735477f0c66cdc2b6c02171
409	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/balanghuyen.lua	pgaming/npc/hieuthuoc/thon	balanghuyen.lua	lua	1	2717	3fdccb9d4979b0450d73c6f695d9d40acc9e9e055089e52b34cb1a883aeb96b0
410	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/chutientran.lua	pgaming/npc/hieuthuoc/thon	chutientran.lua	lua	1	801	30b8d38fda8f90ecb12d760fadcb2086e3307a853a9f8ebc58bff79fdfc70cfb
411	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/daohuongthon.lua	pgaming/npc/hieuthuoc/thon	daohuongthon.lua	lua	1	3141	b5484081ba79ac50d6274d5902b634af92115903383cd2f2a14102a85de1eab4
412	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/giangtanthon.lua	pgaming/npc/hieuthuoc/thon	giangtanthon.lua	lua	1	1563	4ab55685a07cb6aa2d81d6b2d792003ca518cf31cf215a86b51c7d8544a61944
413	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/longmontran.lua	pgaming/npc/hieuthuoc/thon	longmontran.lua	lua	1	853	9a99f4df7231408774fbfc88e7bb564f3c0388e4f6d7b4090f7ae311b6bf5e8d
414	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/longtuyenthon.lua	pgaming/npc/hieuthuoc/thon	longtuyenthon.lua	lua	1	1830	d9e0d7a65dbc63101f342a82689de2bae31468003bb748fb174500721a6340a1
415	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/namnhactran.lua	pgaming/npc/hieuthuoc/thon	namnhactran.lua	lua	1	831	14361ef86ba7673a3a42ac429b0052efff809d5f4426565b9531e6f4dccf8be9
416	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/thachcotran.lua	pgaming/npc/hieuthuoc/thon	thachcotran.lua	lua	1	844	c9ae09dd5755086994ff48cf4a2a80348ee9e8d12f9a134ea8d659ab293fc397
417	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/thon/vinhlactran.lua	pgaming/npc/hieuthuoc/thon	vinhlactran.lua	lua	1	860	1393190ef32b082855480dd4b831b7f2fc4bd97fd2a246710e1c95a8c00d16ca
418	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/tongkim/dangbaovenguyensoai.lua	pgaming/npc/hieuthuoc/tongkim	dangbaovenguyensoai.lua	lua	1	1062	713e878c83a478142a929dd151575e522231cdc6222866684210ae52b0bf42ec
419	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/tongkim/dangcuusat.lua	pgaming/npc/hieuthuoc/tongkim	dangcuusat.lua	lua	1	1060	838e7bf10a91b77787d2edc306f0d50adb1edbb519936a67e543e3283e9639de
420	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hieuthuoc/visondao/visondao.lua	pgaming/npc/hieuthuoc/visondao	visondao.lua	lua	1	776	7200b3a29b751c257d9e17285b321d9694b32442d9f0088f3d9b5d216040b9ca
421	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/hotrotanthu.lua	pgaming/npc	hotrotanthu.lua	lua	1	4678	1d352e54b692d65d36acf0afde41203ccdc6b29e03faff5a93af71b72f1b9504
422	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/lequan.lua	pgaming/npc	lequan.lua	lua	1	6361	f50f4f85d91dfd7f6ba723106777c970be15ca793a39898ca24c7784b53f4ece
423	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/lequan1.lua	pgaming/npc	lequan1.lua	lua	1	5835	78723697be1abe34267d7fd266d6885660df339a220423c941174cfdb1702a16
424	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/alltaphoa.lua	pgaming/npc/taphoa	alltaphoa.lua	lua	1	2847	65ffad5612bcd8267aed68ad9010e6d3353dce6609500b4d0726407456906fa8
425	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/daohoanguyen/daohoanguyen.lua	pgaming/npc/taphoa/daohoanguyen	daohoanguyen.lua	lua	1	772	6c11bb9be528e4fa7b1409ffe112f24fad21f1d03afb22c590630fc5d313d035
426	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/caibang.lua	pgaming/npc/taphoa/monphai	caibang.lua	lua	1	864	0d6be37ec6e33a4e14b1d5facf7ee8808b06f66285beb8794176e95f8a18ddfa
427	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/conlon.lua	pgaming/npc/taphoa/monphai	conlon.lua	lua	1	905	ad490c5e22a574089ad8f0a56ed679e765113de1c9b6fa341122034d6a38ae4d
428	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/duongmon.lua	pgaming/npc/taphoa/monphai	duongmon.lua	lua	1	862	442d3364be2364f4e95c0a28cc8c4dc67234eb5054d5eda34dd7109d32d53099
429	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/ngami.lua	pgaming/npc/taphoa/monphai	ngami.lua	lua	1	881	3ad8cb2d2ff27a84b2031f2459ba4c05c0d9891223bba4a87c4f8e54dccede34
430	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/ngudoc.lua	pgaming/npc/taphoa/monphai	ngudoc.lua	lua	1	892	ba37dd5c35058a045d4822800943c0c4c372adfbcb37a905d54283e0d484b996
431	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/thiennhan.lua	pgaming/npc/taphoa/monphai	thiennhan.lua	lua	1	860	d27fd3bbaea9d730fdd46b8c12c7fc8c9daa0455c3d00f5c765aafdb0edf6177
432	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/thienvuong.lua	pgaming/npc/taphoa/monphai	thienvuong.lua	lua	1	891	357274c671fd8f2033217c842616b24c54553fa603d0eb4efbc120d4600252e1
433	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/thieulam.lua	pgaming/npc/taphoa/monphai	thieulam.lua	lua	1	870	6bd3e6cee99be72f84b618513c2db95a55508745166c25f50706df35c3b1b592
434	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/thuyyen.lua	pgaming/npc/taphoa/monphai	thuyyen.lua	lua	1	860	2d98a02d16ea54967867e2071cc2babc6a36334668750fbf31be6e8d5690b446
435	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/monphai/vodang.lua	pgaming/npc/taphoa/monphai	vodang.lua	lua	1	846	01cf5df76de855e851f976b7b6d1031efcf5cb56a03b5de3c14471fe0c0aa3cf
436	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thanhthi/bienkinh.lua	pgaming/npc/taphoa/thanhthi	bienkinh.lua	lua	1	844	8e76881755877dfc8274a2cb3fdfac30c1145ff9091e5b22c21a0d12af82832c
437	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thanhthi/daily.lua	pgaming/npc/taphoa/thanhthi	daily.lua	lua	1	785	a663d339191149ca16879ac9f95c7e28365e3404e67eada7064579a12b1f52cb
438	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thanhthi/duongchau.lua	pgaming/npc/taphoa/thanhthi	duongchau.lua	lua	1	900	4d99805326e12ff967b7baeadfd033366840a437143a0b146b12839daf474271
439	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thanhthi/laman.lua	pgaming/npc/taphoa/thanhthi	laman.lua	lua	1	1390	0f61fda44398777c525f93019a72906b900ee958745d8fe599785baaba3a6a0f
440	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thanhthi/phuongtuong.lua	pgaming/npc/taphoa/thanhthi	phuongtuong.lua	lua	1	784	b42414518bfcd89bd4e44a25f8cde5defe5460f5e3db1072549b8c2a4644c9ae
441	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thanhthi/thanhdo.lua	pgaming/npc/taphoa/thanhthi	thanhdo.lua	lua	1	2484	1898172388fec79d160bf6b9f54f3d02a553a886c16bab2baec173c0b253de2c
442	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thanhthi/tuongduong.lua	pgaming/npc/taphoa/thanhthi	tuongduong.lua	lua	1	2299	b81446618da8057fc967cf8a9c98f9610634e1fb2df818b0d05d9dd34da9344a
443	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/balanghuyen.lua	pgaming/npc/taphoa/thon	balanghuyen.lua	lua	1	1982	82e0888b051a94e0740ac9e935d1ff7a793886af6118f5c97b32d12b3cd10971
444	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/chutientran.lua	pgaming/npc/taphoa/thon	chutientran.lua	lua	1	782	fb00a60410752038e7c00d502abe93d2457f2619d30661fc7a05bac4f1dd365f
445	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/daohuongthon.lua	pgaming/npc/taphoa/thon	daohuongthon.lua	lua	1	839	57251d0e35a1451bc6c720c18b869676b6bc2671d3bc4135e45bc6c1854b740c
446	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/giangtanthon.lua	pgaming/npc/taphoa/thon	giangtanthon.lua	lua	1	891	7286a247d7588a35d4fc5f6dbc660af3bf3689d6cff2183cfeada6d9c0852869
447	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/longmontran.lua	pgaming/npc/taphoa/thon	longmontran.lua	lua	1	770	925d134173b6b6a90d074c8a10d8d1cb588af0f481de77fc3013dfe79c13024a
448	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/longtuyenthon.lua	pgaming/npc/taphoa/thon	longtuyenthon.lua	lua	1	3819	4a6dc10279427aa66ae579201f084943e9533c74eaf942959f8a1d7749ceccd4
449	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/namnhactran.lua	pgaming/npc/taphoa/thon	namnhactran.lua	lua	1	763	2656f887c70a23fb03bd26989a6746e3da3a52fbbd1e9ea15e60e82f077e31fc
450	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/thachcotran.lua	pgaming/npc/taphoa/thon	thachcotran.lua	lua	1	843	ffb8cd7d4a3b75019d586207f762bb7952bf6a3790bcf7e23d1a219a486c57d3
451	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/taphoa/thon/vinhlactran.lua	pgaming/npc/taphoa/thon	vinhlactran.lua	lua	1	848	fa3bcce026e41336aeca3fe1c68a66a9c86e148aaf6489ce9ace12dc323dfa47
452	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thaydoingoaitrang.lua	pgaming/npc	thaydoingoaitrang.lua	lua	1	28299	47b23dc9ddbfb733b05ca851e5dee2c6757a95753029c7562aa5fbc2d91473cd
453	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/allthoren.lua	pgaming/npc/thoren	allthoren.lua	lua	1	2414	332d548c63db752a31bf542e46c4bfec8ab829a619183fceec2063a25c4ef35d
454	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/daohoanguyen/daohoanguyen.lua	pgaming/npc/thoren/daohoanguyen	daohoanguyen.lua	lua	1	1299	a58865df7a592a49da4826a45c8d4942771d42a3f2f867e910e49a3433544ce8
455	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/macbac/macbac.lua	pgaming/npc/thoren/macbac	macbac.lua	lua	1	1281	f38a14d05ea625edd472d3e387346724deb67475c5dcf11982120a9cf5967ac0
456	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/caibang.lua	pgaming/npc/thoren/monphai	caibang.lua	lua	1	902	b30720c94d059aa11cc16f1188c9b05f23ee51084055095eaa1bba143ca7e7b4
457	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/conlon.lua	pgaming/npc/thoren/monphai	conlon.lua	lua	1	888	fd1747c12b39cf4c9fde758d98c4b304aed3642dd968013312787c9ad86b2b14
458	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/duongmon.lua	pgaming/npc/thoren/monphai	duongmon.lua	lua	1	889	8b5f7441d82980a0d926dcb32e06c06d9e2c1c5cad569b73e336a47a741bdf09
459	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/ngami.lua	pgaming/npc/thoren/monphai	ngami.lua	lua	1	878	3f1519242ed0ea09c195159d28af03ea8c2d8448204df43bd4a25f09a3c1ebef
460	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/ngudoc.lua	pgaming/npc/thoren/monphai	ngudoc.lua	lua	1	904	de82f3913ff6b9b9b3af5b308c6b3d07cd71af8b8a0139fd616d0db410ed7e63
461	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/thiennhan.lua	pgaming/npc/thoren/monphai	thiennhan.lua	lua	1	869	2bffa3f1191bc9f846987b6cd3836e54fa5191e5a0e97d5ebab395ce06952353
462	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/thienvuong.lua	pgaming/npc/thoren/monphai	thienvuong.lua	lua	1	861	adb5c1efde14b2372fb0d61d0975ed16e1eca50bd840db045e8cf95947423605
463	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/thieulam.lua	pgaming/npc/thoren/monphai	thieulam.lua	lua	1	2496	ac4f95d35dca9d0708740d513204286c7e50116f6473c02ec33d6ccaa27d4085
464	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/thuyyen.lua	pgaming/npc/thoren/monphai	thuyyen.lua	lua	1	1416	ef326aad42d5a9ca81483f04b53743404e97477f06ebb5348b146f36a61fd083
465	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/monphai/vodang.lua	pgaming/npc/thoren/monphai	vodang.lua	lua	1	887	563411e86c8bfbe8f8d4c20f758201be49a3f98a818109474a4c95cebd77c39c
466	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thanhthi/bienkinh.lua	pgaming/npc/thoren/thanhthi	bienkinh.lua	lua	1	2979	592bdc82b4cea1d74838c654fa71dedced9daab1c23be78f514ad87163b50df8
467	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thanhthi/daily.lua	pgaming/npc/thoren/thanhthi	daily.lua	lua	1	794	c9fea22087e724d2e181b7707807d9c410b35eefc3bce7aed20901d409936559
468	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thanhthi/duongchau.lua	pgaming/npc/thoren/thanhthi	duongchau.lua	lua	1	711	53c1084c64f93cfba9157f4fb16a6d66677e4a9b624f6aaa4ca4485b71e8ebd6
469	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thanhthi/laman.lua	pgaming/npc/thoren/thanhthi	laman.lua	lua	1	836	e5f3dd39fe0e1e00add662a482064c4e033ad7ad3e688a6c1acef2a2e0aac41f
470	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thanhthi/phuongtuong.lua	pgaming/npc/thoren/thanhthi	phuongtuong.lua	lua	1	707	0de7ef00b1dd0c34ba7a98e477624f639ea3154f0b3bae45671cf64e8fa1828f
471	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thanhthi/thanhdo.lua	pgaming/npc/thoren/thanhthi	thanhdo.lua	lua	1	2364	39dd6834fac8696613cec28546bb4bad3f81b32dab0d2b8fc9b89a34c808da16
472	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thanhthi/tuongduong.lua	pgaming/npc/thoren/thanhthi	tuongduong.lua	lua	1	2519	895177ef3f9e0314bef7bd83185621e0246ab674c2e69a293b3be162f4b87189
473	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/balanghuyen.lua	pgaming/npc/thoren/thon	balanghuyen.lua	lua	1	826	816003f242d3e6eed986b8e5638b051648c5c05c93b570df6914651d5ee0cbe6
474	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/chutientran.lua	pgaming/npc/thoren/thon	chutientran.lua	lua	1	701	1c75f63ebb57a4268b87e04550411084e026113e8d73e0b066cde113e5c5f995
475	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/daohuongthon.lua	pgaming/npc/thoren/thon	daohuongthon.lua	lua	1	682	a2f1c12c07da9e778bcc1dd8b8c25295f697ecb66b9a9bc5394e1ea3df0788a9
476	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/giangtanthon.lua	pgaming/npc/thoren/thon	giangtanthon.lua	lua	1	2031	3b40e31959df72ba134875537ad19452a7a11c122282c4aa4d2c2a7fc44ab36e
477	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/longmontran.lua	pgaming/npc/thoren/thon	longmontran.lua	lua	1	705	cd31ae6bad5fcfddc7a679a2fed33739327fec1d18b1561474a325ab96e7f057
478	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/longtuyenthon.lua	pgaming/npc/thoren/thon	longtuyenthon.lua	lua	1	2323	577d0d1dfd3d146f5c2700131507b94631b889a9bbeb122582d5c8575b2f0e90
479	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/namnhactran.lua	pgaming/npc/thoren/thon	namnhactran.lua	lua	1	800	f3c7467da1c3c98c2f79b372f7ed7ae27d824b888d2367107b4716c4250ef8c3
480	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/thachcotran.lua	pgaming/npc/thoren/thon	thachcotran.lua	lua	1	718	e57121cb14f877a0e48c7eef031be842e767021f2651d8e02716853714cc3abf
481	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/thon/vinhlactran.lua	pgaming/npc/thoren/thon	vinhlactran.lua	lua	1	686	26025841d573adfa0870b8b6a299a660b1f56f70c86d120828917ecb93c09dcc
482	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thoren/visondao/visondao.lua	pgaming/npc/thoren/visondao	visondao.lua	lua	1	1170	ac4c7e94ad41303b779bf3ff233d6178526ee796a16b7560f5745d18aa349b2a
483	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thorenthanbi.lua	pgaming/npc	thorenthanbi.lua	lua	1	4628	3db7a9281f38357f37efadb7574daea4a94eed055c61f0609852bb3a564e679c
484	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thanhthi/bienkinh.lua	pgaming/npc/thuyenphu/thanhthi	bienkinh.lua	lua	1	1843	cbc59b6f98c8fd3df0c97a03e75bd48df4e865c5130e68c3f9c9e3914a6b8374
485	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thanhthi/daily.lua	pgaming/npc/thuyenphu/thanhthi	daily.lua	lua	1	1520	a2425d99cd6824174c208cecbc23a68e661c87dd258338701171bcf1e9e5589e
486	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thanhthi/duongchau.lua	pgaming/npc/thuyenphu/thanhthi	duongchau.lua	lua	1	2593	4aca061bc542c8113c4f8b3f0ecf6d53630946764d139800c84d66f6cbe7c0bf
487	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thanhthi/laman.lua	pgaming/npc/thuyenphu/thanhthi	laman.lua	lua	1	1612	45af652576a99a7ef22f97847823d8bfeab0700d775ce82ffa864fcb62314df2
488	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thanhthi/phuongtuong.lua	pgaming/npc/thuyenphu/thanhthi	phuongtuong.lua	lua	1	1588	d1862a55d70b7cd9404ca2f876651fcc6be82bbf0f2c251eef10dd00394e4d45
489	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thanhthi/thanhdo.lua	pgaming/npc/thuyenphu/thanhthi	thanhdo.lua	lua	1	1414	c344c7f6b90f55df9ce9dfe94927c58662b4a2565eabd8e1dbd6d15554f6ecd1
490	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thanhthi/tuongduong.lua	pgaming/npc/thuyenphu/thanhthi	tuongduong.lua	lua	1	1769	ee5f44264067af80f8b344315505ddb74cbd1ac52015a4e666a059d157fabca4
491	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thon/balanghuyen.lua	pgaming/npc/thuyenphu/thon	balanghuyen.lua	lua	1	1207	8782d571c973aab52497066f9a07a30cac47705225665e0942276b7bc2eab333
492	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thon/giangtanthon.lua	pgaming/npc/thuyenphu/thon	giangtanthon.lua	lua	1	941	3bc81a4847c0c4d783a29ad8d4791e111ed6bcecd09f9920fd39fe173b3fc3e7
493	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/thuyenphu/thon/longmontran.lua	pgaming/npc/thuyenphu/thon	longmontran.lua	lua	1	875	62bdc13740ddb3efd65b18bcd07e4d0c32e0245959ed63e748d9c90973346178
494	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/tientrang.lua	pgaming/npc	tientrang.lua	lua	1	5418	f6b91e46e12d6ee3ff4fd95006344f3ca1db322dadcddb8b9647813dce6e6d1b
495	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/tientrang1.lua	pgaming/npc	tientrang1.lua	lua	1	4395	2fbef2cecf7fda3ba68b3260ebc02d6124533ce25d4c862b4b0c65273e173d74
496	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/npc/tuongtop.lua	pgaming/npc	tuongtop.lua	lua	1	1901	3d68ec57f6a99e3ea2651a582180f3fa020d45b1d16b7543a0517cb60320d161
497	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/phiphonghoangkim.lua	pgaming	phiphonghoangkim.lua	lua	1	2609	2a5bb28a7885b0c3d3a88e4a4ea864c93d9f36595a0245b4ceaeabdb5c4ab670
498	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/reloadscript.lua	pgaming	reloadscript.lua	lua	1	2294	32aa09edb2203a087c83739b567029405425375acd60a47e70e62bfae88bb5fe
499	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/shop/shopliendau/shopliendau.lua	pgaming/shop/shopliendau	shopliendau.lua	lua	1	11140	5352701a643e6a9530f8de03fdc372f2493cf56e1c6d003f44da3e253768482d
500	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/shop/shoptongkim/banshoptongkim.lua	pgaming/shop/shoptongkim	banshoptongkim.lua	lua	1	1627	b300f07f93f83798a614e2f5fc976f75017d12b95301b3966adb21bb80162bda
501	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/testserver.lua	pgaming	testserver.lua	lua	1	7608	95a3eda6d12b4769e1e8aa0961addb6f314355077aae43b0da52d3fcb1286af4
502	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/theatm.lua	pgaming	theatm.lua	lua	1	5154	13da69b5ceb066434b54ba7b3a7fe655af061d218683bcca7bb9de2312127c76
503	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/trangbixanh/tuychontrangbixanh.lua	pgaming/trangbixanh	tuychontrangbixanh.lua	lua	1	9036	4c81e52e3eb3fd09a87b41de7166c2230c759bb1046f10b8b7ec5e0dd902e953
504	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/tuyetdinhgioichi.lua	pgaming	tuyetdinhgioichi.lua	lua	1	2856	505c5fc2a5ad5b6c5488216583fe2eab0f760aa2a248f4bf135f2244e5188692
505	file	Server 6.0/server/home_jxser/server1/script/global	pgaming/xephang/top10_all.lua	pgaming/xephang	top10_all.lua	lua	1	6986	1f58667b88fe1e1569ba729759c82844526dc3f069f08e6488b5d16200d29570
506	file	Server 6.0/server/home_jxser/server1/script/global	platina_head.lua		platina_head.lua	lua	1	3313	c2d2edd060106dde34adcbd1e4e95338c0c92dc64be3b76c9b01d13543394f72
507	file	Server 6.0/server/home_jxser/server1/script/global	platina_upgrade.lua		platina_upgrade.lua	lua	1	22133	097d9f54b97f18a33a9c8ce2da98086e053d385d53a68e1ec34aec57e28d76b7
508	file	Server 6.0/server/home_jxser/server1/script/global	player_default_death.lua		player_default_death.lua	lua	1	563	a4647f2d1b39d9c21c9c1a9e450041d56bff1f731a04c3d857f4da6513d4d723
509	file	Server 6.0/server/home_jxser/server1/script/global	playerlist.lua		playerlist.lua	lua	1	351	7230bdc9be290c92dd83d2dd0096cdedd4044888973a7d7979beba6e2ea8822f
510	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/bossmatcocdeah.lua	qsrpec	bossmatcocdeah.lua	lua	1	224	a7faf1e0b920e8a356f97b093f501c7bafd2e3ccf521d6c1b09e390694c56203
511	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/chuyendoigioiphai.lua	qsrpec	chuyendoigioiphai.lua	lua	1	2516	e51b281b23469c7da407e7789857235745386eb45bbf92d353a4e26b85e94383
512	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/doimonphai.lua	qsrpec	doimonphai.lua	lua	1	1091	b3f210771714c9dbd5d41790f04aa62763f7f2439a4a0b142fcd2e2e9f073762
513	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/doiraclayvk.lua	qsrpec	doiraclayvk.lua	lua	1	3315	23d639b5474e104780e7fd70dfd0cb89582353cbacbe68bcfe9e02ac45720f36
514	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/hoanthanhdatau.lua	qsrpec	hoanthanhdatau.lua	lua	1	1505	4e8265c3e30085bdaa1e8d6061da8de1c4a5d3786b83391b34a16fcb045bf1a6
515	file	Server 6.0/server/home_jxser/server1/script/global	qsrpec/hotroskillqsrpec.lua	qsrpec	hotroskillqsrpec.lua	lua	1	3832	5d6e44d62afae7d2bdd917f5cf88ad83ff16b4f3686642ed5bbcc9f9f78c4f62
