SourceIndex	SourceRoot	RelativePath	Directory	FileName	Extension	IsLua	IsCvsMetadata	SizeBytes	Sha256
366	Server 6.0/server/home_jxser/server1/script/event	tongwar/head.lua	tongwar	head.lua	lua	1	0	29379	03e29bf6a25f9d04a5820b94549eacbd6729df6c33ba8f18eb0e27cc7ff5b68e
367	Server 6.0/server/home_jxser/server1/script/event	tongwar/headinfo.lua	tongwar	headinfo.lua	lua	1	0	7431	05411d24e4ef7c82e2f7b9397b479c5f35c41e8b577107b0355fedef7ea6c706
368	Server 6.0/server/home_jxser/server1/script/event	tongwar/npc_shizhe.lua	tongwar	npc_shizhe.lua	lua	1	0	12863	971457fe18d570bb7c03f05ef7e5957b1cf491a34ef3e130229b228997656b77
369	Server 6.0/server/home_jxser/server1/script/event	tongwar/tongwar_gmscript.lua	tongwar	tongwar_gmscript.lua	lua	1	0	1365	e5efbbe350e4159e2c1b84817399c954bf1345a8d482c799cd8df962df77db1e
370	Server 6.0/server/home_jxser/server1/script/event	tongwar/tongwar_signup.lua	tongwar	tongwar_signup.lua	lua	1	0	2678	7cb11bcd9cf051bcd655272992a4a009c38fee147018ff35a78ec3692184fe36
371	Server 6.0/server/home_jxser/server1/script/event	valentine2006/valentine.lua	valentine2006	valentine.lua	lua	1	0	1056	6a4e9714aa758249c69a033328499beb18cbed059a1c3799d918fb842f3a469b
372	Server 6.0/server/home_jxser/server1/script/event	valentine2007/event.lua	valentine2007	event.lua	lua	1	0	2617	a7fc4c117b52b54b672308cfa7d1b0b6ffa2b70883692cd4ec99e67a4b067025
373	Server 6.0/server/home_jxser/server1/script/event	valentine2007/head.lua	valentine2007	head.lua	lua	1	0	2466	0b272db387345103e20590f1dbebadff9f57268db7fb60207df2feb128a20c29
374	Server 6.0/server/home_jxser/server1/script/event	valentine2007/rose_tree.lua	valentine2007	rose_tree.lua	lua	1	0	10602	5cede9865dcc992eb541683b85ee1f94cf7f4cb690411f40d95a355a98816548
375	Server 6.0/server/home_jxser/server1/script/event	valentine2008/event.lua	valentine2008	event.lua	lua	1	0	2549	db28ef0d1ade5a406dfdb5b94e0692fe2e7f934eaccb09f0e92a14969162f8ed
376	Server 6.0/server/home_jxser/server1/script/event	valentine2008/head.lua	valentine2008	head.lua	lua	1	0	1126	6386b5ff2614241e17ebd97111841a9b5b3174885d0d077b09149aca42da8efa
377	Server 6.0/server/home_jxser/server1/script/event	valentine2008/lib/addaward.lua	valentine2008/lib	addaward.lua	lua	1	0	1289	d596f28f4e1441cb0e621518b27f42de7d27ed1d0519f9ca1b5e37ebd9e62849
378	Server 6.0/server/home_jxser/server1/script/event	valentine2008/lib/compose.lua	valentine2008/lib	compose.lua	lua	1	0	1958	483069ad25a32f5cfb3dcf649a5ae0032942740b32d51b4c908f69ed69b001da
379	Server 6.0/server/home_jxser/server1/script/event	vm_birthplan/event.lua	vm_birthplan	event.lua	lua	1	0	2491	f9471b1f8440d66581425c7115c81388172a8437f9495cb60196983b1863607b
380	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2006/event.lua	vnchristmas2006	event.lua	lua	1	0	677	bf70461c278206aa6ec46ddbda13e9bfc9cfc55e03ed013eb350f6e9f5da519b
381	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2007/addnpc.lua	vnchristmas2007	addnpc.lua	lua	1	0	709	e7c767c445dd5a4fab717c2080e5e54d09fd8a19b0c59eed16a88e0db3f22ed3
382	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2007/callboss/callboss.lua	vnchristmas2007/callboss	callboss.lua	lua	1	0	1391	62b51056ee191c8d5b8b2f99e7d41087845cc34cbab54cb68ba4c8ed782124e0
383	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2007/callboss/npcdead.lua	vnchristmas2007/callboss	npcdead.lua	lua	1	0	880	aa74b1b909da8d46ad4bfe7b4573ae978c9a6bdfd6e6f343cda5e540357bc761
384	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2007/findgirl/findgirl.lua	vnchristmas2007/findgirl	findgirl.lua	lua	1	0	1425	3e0ec6477ac3f3ebc43bcba65984b98e9c525448085384ab7a6726d004a85bb3
385	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2007/findgirl/girl_binger.lua	vnchristmas2007/findgirl	girl_binger.lua	lua	1	0	3011	01c2c9d26de9c0edaadae5f1ba367011a69f5073c7b44f3fde722842af72c63b
386	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2007/findgirl/girlmain.lua	vnchristmas2007/findgirl	girlmain.lua	lua	1	0	4482	04a1eb3b4dee2198ca29a9728c7de7df5ebd1ab71c8d0aee745cbf342d44e92d
387	Server 6.0/server/home_jxser/server1/script/event	vnchristmas2007/head.lua	vnchristmas2007	head.lua	lua	1	0	3103	47fc4c0d7ab3d9d2347122ed226fc34b5b0b43c14e2353a3b95cff78f9565552
388	Server 6.0/server/home_jxser/server1/script/event	vng/mergeserver201010/cityvar7.lua	vng/mergeserver201010	cityvar7.lua	lua	1	0	2112	2202fa4ee5cbbd13e13aac6203949e5f0cf75a6983d9021a8ba9a6856d74233a
389	Server 6.0/server/home_jxser/server1/script/event	vng/mergeserver201010/head.lua	vng/mergeserver201010	head.lua	lua	1	0	1118	02cf74ddbaf1c0d05f098354f7fbf1a540b3596810e059ee01e834b72f2e0225
390	Server 6.0/server/home_jxser/server1/script/event	vng/mergeserver201010/tonggetaward.lua	vng/mergeserver201010	tonggetaward.lua	lua	1	0	1420	484729831616923fd67d476cdf9bb486beb233f64e9ac97b5f7349bec610b6a9
391	Server 6.0/server/home_jxser/server1/script/event	vng/mergeserver201105/cityvar7.lua	vng/mergeserver201105	cityvar7.lua	lua	1	0	2127	5b5c13f5eea416c433d581861c859aa53bd7a40cdc23bed12a106e5c775e66a9
392	Server 6.0/server/home_jxser/server1/script/event	vng/mergeserver201105/head.lua	vng/mergeserver201105	head.lua	lua	1	0	1118	02cf74ddbaf1c0d05f098354f7fbf1a540b3596810e059ee01e834b72f2e0225
393	Server 6.0/server/home_jxser/server1/script/event	vng/mergeserver201105/tonggetaward.lua	vng/mergeserver201105	tonggetaward.lua	lua	1	0	1852	b8dec5505942db93525979611b19c9f50344243aaae2619921d5b62f39beb218
394	Server 6.0/server/home_jxser/server1/script/event	wulin_2nd/data.lua	wulin_2nd	data.lua	lua	1	0	77438	25d4019da8152bd2e92a1e03c2154fdec5bad6cb2498f9a606aadd841cb1d71c
395	Server 6.0/server/home_jxser/server1/script/event	wulin_2nd/head.lua	wulin_2nd	head.lua	lua	1	0	4074	e38f16bcb53f29f888d751cb20dd12ce059092fbbfd334f63b8d6e5a0764e672
396	Server 6.0/server/home_jxser/server1/script/event	wulin_2nd/master.lua	wulin_2nd	master.lua	lua	1	0	33802	63a8534f3c98a90caf418391e33907c31f69009723cd1fdcfb8036d1544c9639
397	Server 6.0/server/home_jxser/server1/script/event	wulin_2nd/wulin_addmaster.lua	wulin_2nd	wulin_addmaster.lua	lua	1	0	277	4ee807859ddb5a03a2ba58f67d7546fead44df86956c3a4dca3201f8acc9cfbe
398	Server 6.0/server/home_jxser/server1/script/event	wulin_2nd/wulin_gmscript.lua	wulin_2nd	wulin_gmscript.lua	lua	1	0	217	27dbd063d672d18db9354db4551cfcaad378311289da39dd1328dc8c74ce40cd
399	Server 6.0/server/home_jxser/server1/script/event	wulin_2nd/wulin_login.lua	wulin_2nd	wulin_login.lua	lua	1	0	1367	79f5347837858dcda57b9b1d94ae275876d85bcf7ac719e9c81e8bef17ee8951
400	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/awardevent.lua	wulin_final_match	awardevent.lua	lua	1	0	38127	b14fd697263f9ac1065d4b39d87d25634ec3fb69001028dde08bc6fef0f13b3d
401	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/awardhead.lua	wulin_final_match	awardhead.lua	lua	1	0	7437	3dcf877dc49ae81e57943851eadf9869a15d9c586d0062b3283de8bb8773316f
402	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/createleague.lua	wulin_final_match	createleague.lua	lua	1	0	5738	c0aaa958a8ea5a8597360e2f9c831b1684da4547fd7a5285ed5752abdcc5b605
403	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/query.lua	wulin_final_match	query.lua	lua	1	0	27294	b85e593c52688a5fcc5041c571a3cb98f9c27e63051c3a34c51c00d0d5ed0a0a
404	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/test_award.lua	wulin_final_match	test_award.lua	lua	1	0	12140	8b657bfed4eb0d614028f76628874f8ec591fc6398fa446dc942a1b0ddedd9b4
405	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/ticketinfo.lua	wulin_final_match	ticketinfo.lua	lua	1	0	9240	078770e77a2aaf101274d3445633f1912955b43a8c968e810f8f7f1d64342da2
406	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/wulin_notifyrelay.lua	wulin_final_match	wulin_notifyrelay.lua	lua	1	0	2082	7a46433b2547f64d7524d9c1cfbd836a7dff11d9ce2f32b5830c8ca61e33173d
407	Server 6.0/server/home_jxser/server1/script/event	wulin_final_match/wulin_watchticket.lua	wulin_final_match	wulin_watchticket.lua	lua	1	0	16242	c12527d5acd0f483ece631c755f1cba379bc5e1acf8b86569983f87b42bf0c1c
408	Server 6.0/server/home_jxser/server1/script/event	wulinling/head.lua	wulinling	head.lua	lua	1	0	2548	66a1dcbac7a75b23fe12a6eda79c6019886c33e0a2a58e84f6b906736d2c7c7b
409	Server 6.0/server/home_jxser/server1/script/event	wulinling/wulinling.lua	wulinling	wulinling.lua	lua	1	0	5660	c9fa64c1fd61e33712d7eda061f0292c990d04ac639df41b4140c29c98d6168a
410	Server 6.0/server/home_jxser/server1/script/event	xinnianlibao/xingjiaoshang.lua	xinnianlibao	xingjiaoshang.lua	lua	1	0	895	f4842192f55b18678b96486d90ce593aff0f5d310a89f519d0ecda0828441182
411	Server 6.0/server/home_jxser/server1/script/event	xmas06_makesnowman/head.lua	xmas06_makesnowman	head.lua	lua	1	0	1708	76aea24ae798b9acbcc1f246a54c74f7dd7e26e3989cf75243334bcad250e0ee
412	Server 6.0/server/home_jxser/server1/script/event	xmas06_makesnowman/makesnowman.lua	xmas06_makesnowman	makesnowman.lua	lua	1	0	7812	34ee4a6b52bdd058c8c4d5f390cbaa75d9c11b80b7c414ab6b89735fdf3aa6bd
413	Server 6.0/server/home_jxser/server1/script/event	xmas07_makesnowman/head.lua	xmas07_makesnowman	head.lua	lua	1	0	1648	644ef4693d057f633cdbe5f5a2b90bc6d38ff380ab70ef74558fa0ef91f67549
414	Server 6.0/server/home_jxser/server1/script/event	xmas07_makesnowman/makesnowman.lua	xmas07_makesnowman	makesnowman.lua	lua	1	0	6627	d93e467ec88448630d4a0622be180dba87d3530c5eea126cd9d67533b8bdf154
415	Server 6.0/server/home_jxser/server1/script/event	yearcardexxuanjing/exchangxuanjing.lua	yearcardexxuanjing	exchangxuanjing.lua	lua	1	0	1034	a51d9c5eb604444e97c014fb8fb1598602cf2d910a15ca5316d1a193e9156e1f
416	Server 6.0/server/home_jxser/server1/script/event	yn_chunjie/lvdouchunbing.lua	yn_chunjie	lvdouchunbing.lua	lua	1	0	225	d20dfa8cc8c47c5cc79c1af153f62e2ce9f1272b7426585213c44c5e2d0df72c
417	Server 6.0/server/home_jxser/server1/script/event	yn_chunjie/shijinchunbing.lua	yn_chunjie	shijinchunbing.lua	lua	1	0	774	7b1ac61389aa5f65b98881d84535add2327577c6b24ff4b11e0473e70f817b4f
418	Server 6.0/server/home_jxser/server1/script/event	yn_chunjie/shuijingchunbing.lua	yn_chunjie	shuijingchunbing.lua	lua	1	0	775	31880d707b7f8179894441ae88cdee5380a71a74db8828b3e7959054307fd521
419	Server 6.0/server/home_jxser/server1/script/event	yn_chunjie/xiangjiaochunbing.lua	yn_chunjie	xiangjiaochunbing.lua	lua	1	0	846	910725a798233734cf9dc2b6fb8a40f6038447da18b059b156ebb01fe25e27d6
420	Server 6.0/server/home_jxser/server1/script/event	young_hero/hero.lua	young_hero	hero.lua	lua	1	0	32664	217877ba074216bbce50cb02464c93b81c95a0d10dedb8c9f21c01f1204deea3
421	Server 6.0/server/home_jxser/server1/script/event	yuandan_jieri/help.lua	yuandan_jieri	help.lua	lua	1	0	1732	2eed7a1e131c62d600e9f8b9dce71bbdd7ded067efc8feed310f4552442ea075
422	Server 6.0/server/home_jxser/server1/script/event	yuanxiao_jieri/help.lua	yuanxiao_jieri	help.lua	lua	1	0	1732	2eed7a1e131c62d600e9f8b9dce71bbdd7ded067efc8feed310f4552442ea075
423	Server 6.0/server/home_jxser/server1/script/event	zhishu_jieri/help.lua	zhishu_jieri	help.lua	lua	1	0	1732	2eed7a1e131c62d600e9f8b9dce71bbdd7ded067efc8feed310f4552442ea075
424	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/head.lua	zhongqiu2007	head.lua	lua	1	0	7491	2501f0cc16fc7d0c2e210f12d6a1f2f30902d14e0a70af5f11089b6574ca06bf
425	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/item/kaojiyuebing.lua	zhongqiu2007/item	kaojiyuebing.lua	lua	1	0	1034	35b66554220b48a97a619268c48b0ade324ff4d094334fd7bd70bb643591b554
426	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/item/kaozhuyuebing.lua	zhongqiu2007/item	kaozhuyuebing.lua	lua	1	0	1035	4571421f1c4f00654298150eacafc44dc17e46759fb8b52a8db5d51d41698323
427	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/item/lianziyuebing.lua	zhongqiu2007/item	lianziyuebing.lua	lua	1	0	1032	0e337ed4768509c44617f69dec6bdc51d907edff11f3c1ca8b5b7c0536df31a8
428	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/item/lvdouyuebing.lua	zhongqiu2007/item	lvdouyuebing.lua	lua	1	0	1031	784e64ecb6e5cb2500c6f73e3cee3e76f895c3a9f96c5a45b49c2f5c1588a665
429	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/item/yuanliao.lua	zhongqiu2007/item	yuanliao.lua	lua	1	0	1448	c30f0bf0310df8eccc183058bdcaf7a5f06977cbfb031dc225ced509aa360865
430	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/item/yuebinglihe.lua	zhongqiu2007/item	yuebinglihe.lua	lua	1	0	2696	a23e733916e96b63aefe2321f08180f3ed282943f69c25dd6be7957e72a7b481
431	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/picture_head.lua	zhongqiu2007	picture_head.lua	lua	1	0	2722	5c47db459143d4812a1e5cb13ff406e96a39b3778fa0846201c2778cde13d2a7
432	Server 6.0/server/home_jxser/server1/script/event	zhongqiu2007/worker.lua	zhongqiu2007	worker.lua	lua	1	0	2056	4140c05bf630309e0c947b1494cfaa6b3c2ca2f2b04b27c797a22f318d52deda
433	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/lib/common.lua	zhongqiu_jieri/200808/lib	common.lua	lua	1	0	1042	0d09aeef5fe14feae231495d7e8cc090017e8bf1f7859f931cb50b016e167de8
434	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/lib/compose.lua	zhongqiu_jieri/200808/lib	compose.lua	lua	1	0	2794	adc84a64119436433a836bb00e1a6bf7b2a8465f04e23029f84703a79105a25a
435	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/longzhu/hecheng.lua	zhongqiu_jieri/200808/longzhu	hecheng.lua	lua	1	0	2263	be0e8a437854a9c1a1528a16f97ade579a570560164f07d81266c2a9f850f610
436	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/npc_yueming.lua	zhongqiu_jieri/200808	npc_yueming.lua	lua	1	0	2777	9ef7f7fea0420168cbe61fc30c23fd5effc169b0d04058f61bdb4b6f248ba594
437	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/sanyue/denglong.lua	zhongqiu_jieri/200808/sanyue	denglong.lua	lua	1	0	449	9acb894f604b8237d2715b5dd9061eb23565ea33e74808e2a696e0014a05e0f2
438	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/sanyue/hecheng.lua	zhongqiu_jieri/200808/sanyue	hecheng.lua	lua	1	0	3141	3993ed9797d3df4cdc33cfcae52355b6f6e07eff588cd37a7614489a873c40d1
439	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/taskctrl.lua	zhongqiu_jieri/200808	taskctrl.lua	lua	1	0	1040	d0be9c4e3496d0e3903453033f410c29ac6775836b6a4a6ed8737d30221530dc
440	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/timectrl.lua	zhongqiu_jieri/200808	timectrl.lua	lua	1	0	466	7dca45fa0c00f3fccc2fc9129535497d0001ad986e0987f6da77bf86a0a3f565
441	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/tuoguan/tuoguan.lua	zhongqiu_jieri/200808/tuoguan	tuoguan.lua	lua	1	0	912	799110c372d499a0d16bf160cbb461b88ef53842c34a71ba65ff012e25e2872a
442	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/zhangonghuizhang/event.lua	zhongqiu_jieri/200808/zhangonghuizhang	event.lua	lua	1	0	1668	90482929701b014ea48ebe5f05940f9b2c5a8385af6b7417cee11966a67a5321
443	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/zoumadeng/callnpc.lua	zhongqiu_jieri/200808/zoumadeng	callnpc.lua	lua	1	0	1000	5aa46a95d9662858bb8e5f514136d096580c829c203e9b84b274a032f2fb39fd
444	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/zoumadeng/event.lua	zhongqiu_jieri/200808/zoumadeng	event.lua	lua	1	0	660	6b3165c45cfd6bc781fd4d8b28c2a08e41d174d30af1250e5e56e6fd59e70bf7
445	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200808/zoumadeng/npcdeng.lua	zhongqiu_jieri/200808/zoumadeng	npcdeng.lua	lua	1	0	2306	2243a294a328ceb76442579f35c3bce403771ae0c6f862cba14cba379855161d
446	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200909/dajibing/head.lua	zhongqiu_jieri/200909/dajibing	head.lua	lua	1	0	3126	b5bb4a091282df2587e4dfe1ed4f5ff8e259cd40b95c222aed2c0f3b9a1d20ee
447	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200909/item/jinniudenglong.lua	zhongqiu_jieri/200909/item	jinniudenglong.lua	lua	1	0	988	70db981d3ee31a1db58daec28f7c054d55e648dca11ab005a71b96a9604f4a29
448	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200909/rongshu/addnpc.lua	zhongqiu_jieri/200909/rongshu	addnpc.lua	lua	1	0	1152	99eec33012baa70179a7b24eba2954c92126f274c807fc5d5818699980ef7259
449	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200909/rongshu/head.lua	zhongqiu_jieri/200909/rongshu	head.lua	lua	1	0	8858	3c0005ed70dc7b190b397528c97cbd3cb66a47a6694d666d9c6a2f5f50ab12a5
450	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200909/rongshu/huweinpc.lua	zhongqiu_jieri/200909/rongshu	huweinpc.lua	lua	1	0	1959	7db0378acb8cba1d3cccf2d9b6fccbf41c18611151017b444d70a9aaad9e7337
451	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200909/rongshu/rongshunpc.lua	zhongqiu_jieri/200909/rongshu	rongshunpc.lua	lua	1	0	2414	0b3345c75d5dbf2dfc02fa3c74b18ef5483f13e272c723f4ab8d196f24983841
452	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/200909/rongshu/shitouernpc.lua	zhongqiu_jieri/200909/rongshu	shitouernpc.lua	lua	1	0	118	2881281310f39a7264c77f037475305737a4bdca85739d5ef64cd782fdf845df
453	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/201009/npcdeath.lua	zhongqiu_jieri/201009	npcdeath.lua	lua	1	0	1688	3e04f892dc83410fc4c87e8cdd3cf55d58c823a4d52b0636f720b86d627c9ecd
454	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/201009/support.lua	zhongqiu_jieri/201009	support.lua	lua	1	0	24181	b02093e1b2c558dce67fff50ac684780815569445ceb8831ba3ca520eaa80d4b
455	Server 6.0/server/home_jxser/server1/script/event	zhongqiu_jieri/help.lua	zhongqiu_jieri	help.lua	lua	1	0	1732	2eed7a1e131c62d600e9f8b9dce71bbdd7ded067efc8feed310f4552442ea075
