SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
ãÅ±ơệủèỉéĐ		932		0	\spr\Ui\技能图标\icon_sk_tr_07.spr				0	0	0	0	0	160	0	0	0	0	7	284	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2	0	0	0	0	0	0		0					1	0	0	-1	1	\script\skill\special\skillstate.lua																																										ãÅ±ơệủèỉéĐ
Cuồng nộ ngưu	Công kích nội công 	933	801	0	\spr\Ui\技能图标\companion\zhenyupotianjin.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	291	-1	8	1	11	20	0	0	0	0	0	1080	1080	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	934	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		"""Đánh ra 8 quả cầu có tốc độ hơi chậm nhưng độ sát thương cực cao, đồng thời sau một khoảng thời gian sẽ phát nổ."""
¿ủÅÊệđÅưìểẳẳÄĩ	Công kích nội công 	934	801	0	\spr\Ui\技能图标\companion\zhenyupotianjin.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	292	-1	16	1	11	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		ÅÊÄĐÍừìăểÃẻọạƯĂÊ
Mãnh ngưu cường tập	Công kích nội công 	935	801	0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	10	4	3	293	-1	1	1	11	20	0	0	0	0	0	1080	1080	1	0	1	0	0	0	0	0	1	0	0	0	1	936	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Phi tiêu sẽ tự động phóng ra bốn phía
ÃÍÅÊầ¿ẽđìểẳẳÄĩ	Công kích nội công 	936	801	0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	1	5	4	3	294	-1	4	1	11	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniuzidan	firedamage_v	chunniuzidan	poisondamage_v	chunniuzidan	physicsdamage_v	chunniuzidan	colddamage_v	chunniuzidan	lightingdamage_v	chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		ÃÍÅÊìăểÃẻọạƯĂÊ
Tiểu ngưu lưu tinh đan	Công kích nội công 	937	801	0	\spr\Ui\技能图标\companion\chaoqiyueying.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	72	0	2	20	4	3	295	-1	3	1	11	20	0	0	0	0	0	1080	1080	1	0	1	0	0	0	0	0	1	0	0	0	1	938	10	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Sẽ phóng ra 3 viên lưu tinh và là cạm bẫy
éĂÅÊÁữéầà¯ìểẳẳÄĩ	Công kích nội công 	938	304	0	\spr\Ui\skill\ẻồééẽíÚồ.spr		\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	161	-1	1	1	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	352	0	0	80	20	-2	1	0	0	0		0					0	0	1	-1	1	\script\skill\tangmen.lua	firedamage_v	luanhuan_ji	poisondamage_v	luanhuan_ji	physicsdamage_v	luanhuan_ji	colddamage_v	luanhuan_ji	lightingdamage_v	luanhuan_ji	stun_p	luanhuan_ji	skill_cost_v	luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji		luanhuan_ji	\script\skill\lvlup_luanhuan_ji.lua	"""Cạm bẫy tối cao, giẫm phải khó bảo toàn sinh mạng."""
Hào quang Ngưu Ma Vương	Vòng tròn  tăng cường thuộc tính	939	503	2	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\ảởỏề\mag_em_13_ấâÄĐãă.spr			115	2	1	2	0	180	0	0	0	2	7	940	20	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		Ngưu Ma Vương có một vòng hào quang tăng cường lực
Hào quang hình viên đạn của Ngưu Ma Vương		940		0	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\ảởỏề\mag_em_13_ấâÄĐãă.spr	0	0	115	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		
Hào quang mãnh ngưu	Vòng tròn  tăng cường thuộc tính	941	503	2	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\ảởỏề\mag_em_13_ấâÄĐãă.spr			116	2	1	2	0	180	0	0	0	2	7	942	20	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	mengniu	lifereplenish_v	mengniu	manareplenish_v	mengniu	fasthitrecover_v	mengniu	freezetimereduce_p	mengniu	poisontimereduce_p	mengniu	stuntimereduce_p	mengniu	allres_p	mengniu	allresmax_p	mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		"""Mãnh ngưu sẽ được trang bị 1 vòng hào quang, ngưu khí vô tỷ"""
ÃÍÅÊạõằãìểà¯		942		0	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\ảởỏề\mag_em_13_ấâÄĐãă.spr	0	0	116	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	mengniu	lifereplenish_v	mengniu	manareplenish_v	mengniu	fasthitrecover_v	mengniu	freezetimereduce_p	mengniu	poisontimereduce_p	mengniu	stuntimereduce_p	mengniu	allres_p	mengniu	allresmax_p	mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		mengniu		
Hào quang thái ngưu	Vòng tròn  tăng cường thuộc tính	943	503	2	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\ảởỏề\mag_em_13_ấâÄĐãă.spr			147	2	1	2	0	180	0	0	0	2	7	944	20	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	cainiu	lifereplenish_v	cainiu	manareplenish_v	cainiu	fasthitrecover_v	cainiu	freezetimereduce_p	cainiu	poisontimereduce_p	cainiu	stuntimereduce_p	cainiu	allres_p	cainiu	allresmax_p	cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		Thái ngưu sẽ được trang bị 1 vòng hào quang
²ậÅÊạõằãìểà¯		944		0	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\ảởỏề\mag_em_13_ấâÄĐãă.spr	0	0	147	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	cainiu	lifereplenish_v	cainiu	manareplenish_v	cainiu	fasthitrecover_v	cainiu	freezetimereduce_p	cainiu	poisontimereduce_p	cainiu	stuntimereduce_p	cainiu	allres_p	cainiu	allresmax_p	cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		cainiu		
Hào quang ẩn thân	Vòng tròn  tăng cường thuộc tính	945		2					117	0	1	2	0	180	0	0	0	0	7	950	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\trap.lua	stun_p	conctrl																																								ẻị³ĩàÄểÀắÃềỵẫớạõằã
testạõằã	Vòng tròn  tăng cường thuộc tính	946	503	2	\spr\Ui\技能图标\icon_sk_em_42.spr	\spr\skill\ảởỏề\mag_em_13_ấâÄĐãă.spr			115	2	1	2	0	180	0	0	0	2	7	940	20	1	0	14	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\chunniu.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		Ngưu Ma Vương có một vòng hào quang tăng cường lực
testskill1	Công kích nội công 	947	801	0	\spr\Ui\技能图标\companion\zhenyupotianjin.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	291	-1	8	1	11	20	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	934	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		"""Đánh ra 8 quả cầu có tốc độ hơi chậm nhưng độ sát thương cực cao, đồng thời sau một khoảng thời gian sẽ phát nổ."""
testskill2	Công kích nội công 	948	801	0	\spr\Ui\技能图标\companion\miqipiaozong.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	10	4	3	293	-1	1	1	11	20	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	936	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Phi tiêu sẽ tự động phóng ra bốn phía
testskill3	Công kích nội công 	949	801	0	\spr\Ui\技能图标\companion\chaoqiyueying.spr	\spr\skill\ẻồảắẵè\wdu_13_ÄĐãăấâãÅ.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	72	0	2	20	4	3	295	-1	3	1	11	20	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	1	938	10	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Sẽ phóng ra 3 viên lưu tinh và là cạm bẫy
Hào quang ẩn thân	Vòng tròn  tăng cường thuộc tính	950		0					117	2	0	2	0	180	0	0	0	0	3	92	-1	1	1	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\trap.lua	stun_p	conctrl																																								ẻị³ĩàÄểÀắÃềỵẫớạõằã
¿ỉệặéÍẹÊễẻẽíÚồ	Công kích nội công 	951		0	\spr\Ui\skill\ẻồééẽíÚồ.spr			\sound\skill\sound_k010.wav	0	0	0	0	0	50	0	0	0	3	7	161	-1	1	1	11	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	1	0	0	0		0					0	0	0	-1	1	\script\skill\special\trap.lua	stun_p	conctrl	freezetimereduce_p	conctrl																																					\script\skill\lvlup_luanhuan_ji.lua	"""Cạm bẫy tối cao, giẫm phải khó bảo toàn sinh mạng."""
¿ỉệặẽíÚồ±ơếă	Công kích nội công 	952		0			\sound\skill\ẻồÀìếýãăm.wav	\sound\skill\ẻồÀìếýãăf.wav	0	0	0	2	0	0	0	3	5	3	6	162	-1	4	1	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	30	-2	1	10	0	0		0					0	0	0	-1	1	\script\skill\special\trap.lua	stun_p	conctrl	freezetimereduce_p	conctrl																																						"""Chiêu thức tối cao, Lôi sát trên diện rộng."""
ẽẩãổạÙạõằã		953		2	\spr\skill\others\xianfengguan.spr				152	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										ẽẩãổạÙạõằã
±ứÂớễêậĐạõằã		954		2	\spr\skill\others\bingmayuanshuai.spr				153	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										±ứÂớễêậĐạõằã
´úỉâẽàạõằã		955		2	\spr\skill\others\dachengxiang.spr				154	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										´úỉâẽàạõằã
ằấàÛạõằã		956		2	\spr\skill\others\huangdi.spr				155	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										ằấàÛạõằã
èỡìểạõằã		957		2	\spr\skill\others\tianzi.spr				156	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										èỡìểạõằã
Kỹ năng Tiên Phong		958		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	pioneer																																								ẽẩãổạÙạõằã
Kỹ năng Nguyên Soái		959		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	physicsres_p	marshal	allskill_v	marshal																																						±ứÂớễêậĐạõằã
Kỹ năng Thừa Tướng		960		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	lifemax_p	minister	manamax_p	minister																																						´úỉâẽàạõằã
Kỹ năng Hoàng Đế		961		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	allskill_v	king																																								ằấàÛạõằã
Kỹ năng Thiên Tử		962		2					0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\tianzi.lua	allres_p	emperor	allskill_v	emperor																																						èỡìểạõằã
ấƠạõầòảĩÊăẵửéĐạỷÊâ		963		2					159	0	0	0	0	0	0	0	0	0	7	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\skillstate.lua																																										¿ỗễẵàỉÍẳấạểÃàÄ±ÊằÔì´èơéĐạỷ
ẳừ¿ạạõằã	Vòng tròn  hỗ trợ công kích	964	400	2	\spr\Ui\技能图标\icon_sk_wd_22.spr				6	2	1	2	0	180	0	0	0	3	7	965	-1	1	0	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\jiankang.lua	fastwalkrun_p	jiankang	physicsres_p	jiankang	poisonres_p	jiankang	coldres_p	jiankang	fireres_p	jiankang	lightingres_p	jiankang	adddefense_v	jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		NPCìăểÃẳừ¿ạéễạõằã²õấễ°ổĂÊ
ẳừ¿ạạõằãìểà¯		965		0	\spr\Ui\技能图标\icon_sk_wd_22.spr				6	2	0	2	0	180	0	0	0	3	7	296	-1	1	1	14	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\jiankang.lua	fastwalkrun_p	jiankang	skill_eventskilllevel	jiankang	physicsres_p	jiankang	poisonres_p	jiankang	coldres_p	jiankang	fireres_p	jiankang	lightingres_p	jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		NPCìăểÃẳừ¿ạéễạõằãìểà¯²õấễ°ổĂÊ
Tăng võ công		966		2					0	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\base.lua	allskill_v	SkillPoint																																								Tăng 1 điểm võ công
Tăng kinh nghiệm		967		2					67	2	0	2	0	180	0	0	0	0	7	0	-1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\expbonus.lua	expenhance_p																																									Tăng kinh nghiệm
GM´úãảẻĐạƠằữẳẳÄĩ	Công kích nội công 	968	801	0	\spr\Ui\技能图标\companion\zhenyupotianjin.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	297	-1	16	1	11	20	0	0	0	0	0	180	180	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	969	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		"""Đánh ra 8 quả cầu có tốc độ hơi chậm nhưng độ sát thương cực cao, đồng thời sau một khoảng thời gian sẽ phát nổ."""
GM´úãảẻĐạƠằữẳẳÄĩìểẳẳÄĩ	Công kích nội công 	969	801	0	\spr\Ui\技能图标\companion\zhenyupotianjin.spr	\spr\skill\èỡẩè\mag_tr_16_ấâÄĐãă.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	298	-1	16	1	11	20	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		GMìăểÃẻọạƯĂÊ
GMằự´ĂạƠằữẳẳÄĩ	Công kích nội công 	970	801	0	\spr\Ui\技能图标\icon_sk_tm_22.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	400	0	0	0	4	2	299	-1	3	1	11	20	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	971	0	20	-2	0	0	0	2		10					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniuzidan	firedamage_v	chunniuzidan	poisondamage_v	chunniuzidan	physicsdamage_v	chunniuzidan	colddamage_v	chunniuzidan	lightingdamage_v	chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		GMìăểÃẳẳÄĩÊơÍảệÀ´úÁ¿°àặữÊơÍỵÁƯẻị±òĂÊ
